################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.8081085325021983E-01 a      2108     1     4     2     8
  4.3739224972688356E-01 a      2109     1     4     2     9
  3.6876652359735118E-01 a      2110     1     4     2    10
 -3.4777696388011314E-01 a      2111     1     4     2    11
  1.8811027226596039E-01 a      2112     1     4     2    12
 -3.0305187310801024E-01 a      2113     1     4     2    13
  2.4558369362140781E-01 a      2114     1     4     2    14
 -4.2093924131377530E-01 a      2115     1     4     2    15
 -4.7215480531963966E-01 a      2116     1     4     2    16
 -3.7991913230943702E-01 a      2117     1     4     2    17
 -2.0641125950952152E-01 a      2118     1     4     2    18
 -1.8928376392479929E-01 a      2119     1     4     2    19
 -2.4140245822569970E-01 a      2120     1     4     2    20
 -3.8828037551313943E-01 a      2121     1     4     2    21
 -8.8374881049424314E-02 a      2122     1     4     2    22
 -2.0545650477813962E-01 a      2123     1     4     2    23
 -3.4830362753632721E-01 a      2124     1     4     2    24
 -1.9453719440628164E-01 a      2125     1     4     2    25
  1.5033053307639799E-01 a      2126     1     5     2     1
  4.8430737785540756E-01 a      2127     1     5     2     2
 -2.2163197872361079E-01 a      2128     1     5     2     3
 -3.4761363525983630E-01 a      2129     1     5     2     4
  3.9687902934539276E-01 a      2130     1     5     2     5
  3.9657341140395586E-01 a      2131     1     5     2     6
 -1.2009268685635992E-01 a      2132     1     5     2     7
  2.5100939644431886E-01 a      2133     1     5     2     8
 -1.9544617524482333E-01 a      2134     1     5     2     9
 -1.8031024624135644E-01 a      2135     1     5     2    10
  1.1657957222885082E-01 a      2136     1     5     2    11
  3.7095998473701493E-02 a      2137     1     5     2    12
 -8.7959440634208652E-01 a      2138     1     5     2    13
 -1.9543793600147921E-01 a      2139     1     5     2    14
 -2.1061909834359960E-01 a      2140     1     5     2    15
 -1.4096208674316157E-01 a      2141     1     5     2    16
 -1.3168436094103256E-01 a      2142     1     5     2    17
  2.1198728594320929E-02 a      2143     1     5     2    18
  3.2155048808842152E-01 a      2144     1     5     2    19
  4.3496015536386962E-01 a      2145     1     5     2    20
 -3.5676661125603790E-02 a      2146     1     5     2    21
 -2.6880354795249511E-01 a      2147     1     5     2    22
  5.7573943998542432E-01 a      2148     1     5     2    23
  4.1624242914346682E-01 a      2149     1     5     2    24
  2.2959639253674954E-01 a      2150     1     5     2    25
  1.9378775289917544E-01 a      2151     1     6     2     1
  1.2794561370248633E-01 a      2152     1     6     2     2
 -4.2988050738435141E-01 a      2153     1     6     2     3
 -3.4096637089740126E-03 a      2154     1     6     2     4
  4.0086481169475058E-01 a      2155     1     6     2     5
  1.5818206811133656E-01 a      2156     1     6     2     6
 -6.2272383208102056E-01 a      2157     1     6     2     7
 -2.2897436304185814E-01 a      2158     1     6     2     8
  5.9678193755952114E-01 a      2159     1     6     2     9
 -3.7767593691171131E-01 a      2160     1     6     2    10
  1.1037466286232239E-01 a      2161     1     6     2    11
 -5.2754785558352879E-01 a      2162     1     6     2    12
  2.1023186768173560E-01 a      2163     1     6     2    13
 -3.0883446020311173E-01 a      2164     1     6     2    14
  2.9067403655210633E-01 a      2165     1     6     2    15
 -1.0147980846221288E-01 a      2166     1     6     2    16
  9.4533387447789552E-02 a      2167     1     6     2    17
 -3.8647022478538451E-01 a      2168     1     6     2    18
 -1.1623977361110265E-01 a      2169     1     6     2    19
  1.8559745303324621E-01 a      2170     1     6     2    20
  1.4469239953546759E-01 a      2171     1     6     2    21
  1.4986982733892995E-01 a      2172     1     6     2    22
  2.7975749708167308E-01 a      2173     1     6     2    23
 -1.9242618561111280E-01 a      2174     1     6     2    24
  4.4698490888835857E-01 a      2175     1     6     2    25
  1.7074552812246893E-01 a      2176     1     7     2     1
 -3.5505451781764474E-01 a      2177     1     7     2     2
 -5.0766801660427109E-03 a      2178     1     7     2     3
  1.6617163781270283E-01 a      2179     1     7     2     4
 -2.5140213681728285E-01 a      2180     1     7     2     5
  2.5102877832805792E-01 a      2181     1     7     2     6
 -4.1095756382302828E-01 a      2182     1     7     2     7
 -3.3182689636086088E-02 a      2183     1     7     2     8
 -3.6287415495944497E-01 a      2184     1     7     2     9
  3.6081427883152259E-02 a      2185     1     7     2    10
  4.6117515863875064E-01 a      2186     1     7     2    11
  3.1735850416756528E-01 a      2187     1     7     2    12
  1.4528533155948428E-01 a      2188     1     7     2    13
 -4.0192726919022081E-01 a      2189     1     7     2    14
  6.0211140779413364E-01 a      2190     1     7     2    15
 -1.9107603626034231E-01 a      2191     1     7     2    16
  4.6348756087315174E-01 a      2192     1     7     2    17
 -5.1300399711253775E-02 a      2193     1     7     2    18
  1.0128875315401757E-01 a      2194     1     7     2    19
  4.4903453597618892E-01 a      2195     1     7     2    20
 -5.8508138114374308E-01 a      2196     1     7     2    21
  5.7475849170068494E-01 a      2197     1     7     2    22
  1.7175720264800795E-01 a      2198     1     7     2    23
  1.9626109405165931E-01 a      2199     1     7     2    24
 -1.2301956887508242E-01 a      2200     1     7     2    25
 -7.3554793806442600E-02 a      2201     1     8     2     1
 -6.6098798982434526E-01 a      2202     1     8     2     2
 -6.2480183551378810E-01 a      2203     1     8     2     3
  1.4440559409128528E-01 a      2204     1     8     2     4
 -2.1122628374879143E-01 a      2205     1     8     2     5
 -5.2742085553676854E-01 a      2206     1     8     2     6
  3.6855512045654826E-01 a      2207     1     8     2     7
 -3.1029261331336744E-01 a      2208     1     8     2     8
 -4.1019737643131565E-01 a      2209     1     8     2     9
 -1.9919233922667573E-01 a      2210     1     8     2    10
  2.2522311342820373E-01 a      2211     1     8     2    11
  3.8017569090056530E-01 a      2212     1     8     2    12
  4.2367086472139387E-01 a      2213     1     8     2    13
 -3.3361814603661605E-01 a      2214     1     8     2    14
 -1.7520623817308231E-01 a      2215     1     8     2    15
  3.3529125692199474E-01 a      2216     1     8     2    16
 -3.1720686191378955E-01 a      2217     1     8     2    17
 -8.5454332568295516E-02 a      2218     1     8     2    18
  1.4643112054787338E-01 a      2219     1     8     2    19
 -1.2591002607951612E-01 a      2220     1     8     2    20
 -4.4024733426847251E-01 a      2221     1     8     2    21
  7.2696795429650504E-02 a      2222     1     8     2    22
  4.0232953651745001E-01 a      2223     1     8     2    23
  3.0636150665248935E-01 a      2224     1     8     2    24
 -4.1741730088813406E-01 a      2225     1     8     2    25
 -1.1261838267745972E-01 a      2226     1     9     2     1
 -5.5181549364103000E-01 a      2227     1     9     2     2
  2.9721696434751294E-01 a      2228     1     9     2     3
 -4.2626455646602018E-01 a      2229     1     9     2     4
  2.1058923434141014E-01 a      2230     1     9     2     5
  3.5612705233948189E-02 a      2231     1     9     2     6
 -3.6042123453500619E-01 a      2232     1     9     2     7
  8.8898777426609149E-02 a      2233     1     9     2     8
  8.9175624683625193E-02 a      2234     1     9     2     9
  4.8673129645279437E-02 a      2235     1     9     2    10
 -3.5043640645534119E-01 a      2236     1     9     2    11
 -9.5477586629104216E-02 a      2237     1     9     2    12
  1.4955418757137884E-01 a      2238     1     9     2    13
  4.9225662964150546E-01 a      2239     1     9     2    14
  2.8181281372464695E-01 a      2240     1     9     2    15
 -3.1675251850848074E-01 a      2241     1     9     2    16
  4.1801553385817558E-01 a      2242     1     9     2    17
 -2.2442186192254890E-01 a      2243     1     9     2    18
  1.4543953921882583E-01 a      2244     1     9     2    19
  3.4386766906028571E-01 a      2245     1     9     2    20
  1.0728871600979550E-01 a      2246     1     9     2    21
  4.9594189239570630E-01 a      2247     1     9     2    22
 -5.9862204629535809E-01 a      2248     1     9     2    23
 -9.1119112009354838E-02 a      2249     1     9     2    24
 -3.3327878173358394E-01 a      2250     1     9     2    25
  5.4146723376715811E-01 a      2251     1    10     2     1
  1.7811354046117489E-01 a      2252     1    10     2     2
  2.5830351108085370E-01 a      2253     1    10     2     3
  5.9661491680472811E-01 a      2254     1    10     2     4
  4.2134663969177749E-01 a      2255     1    10     2     5
  3.5285271911884281E-01 a      2256     1    10     2     6
  1.1577256070584677E-01 a      2257     1    10     2     7
  2.9972230211349021E-01 a      2258     1    10     2     8
  1.0051548360893251E-02 a      2259     1    10     2     9
  4.3592495745511622E-01 a      2260     1    10     2    10
 -9.3421945540793361E-02 a      2261     1    10     2    11
  4.5609711367831228E-02 a      2262     1    10     2    12
  5.2522623848825623E-01 a      2263     1    10     2    13
 -2.9113157150262581E-01 a      2264     1    10     2    14
  3.0848243932612579E-01 a      2265     1    10     2    15
 -5.4368223183084130E-01 a      2266     1    10     2    16
  1.0536464116509646E-01 a      2267     1    10     2    17
 -2.4996374209119349E-01 a      2268     1    10     2    18
  6.7271830577535474E-01 a      2269     1    10     2    19
 -1.1240052890829999E-02 a      2270     1    10     2    20
 -3.9848978349206937E-01 a      2271     1    10     2    21
 -3.2040705661553558E-02 a      2272     1    10     2    22
 -4.5522294746899089E-01 a      2273     1    10     2    23
  2.9411850600306616E-01 a      2274     1    10     2    24
 -1.5557907640764665E-01 a      2275     1    10     2    25
 -2.8320956048639290E-01 a      2276     1    11     2     1
 -3.7106270506396744E-01 a      2277     1    11     2     2
  6.2805914839983129E-02 a      2278     1    11     2     3
 -5.5508533000763438E-01 a      2279     1    11     2     4
 -1.2706766579538464E-01 a      2280     1    11     2     5
 -8.9321482211158404E-02 a      2281     1    11     2     6
 -4.7310141153633645E-01 a      2282     1    11     2     7
  4.8462115981217030E-01 a      2283     1    11     2     8
  3.2027947666610990E-01 a      2284     1    11     2     9
 -4.8387298659678118E-01 a      2285     1    11     2    10
 -1.0062506430832698E-01 a      2286     1    11     2    11
  4.0639912527394839E-01 a      2287     1    11     2    12
  1.2608568941066026E-02 a      2288     1    11     2    13
  5.5835723590617559E-02 a      2289     1    11     2    14
 -1.6500921692496787E-02 a      2290     1    11     2    15
  9.2630317303925472E-02 a      2291     1    11     2    16
  1.5093587962205768E-01 a      2292     1    11     2    17
 -1.7915696778119758E-01 a      2293     1    11     2    18
  3.1363452627911081E-01 a      2294     1    11     2    19
 -3.7118301138040743E-01 a      2295     1    11     2    20
  1.2963579114918919E-01 a      2296     1    11     2    21
 -4.1876482204297211E-01 a      2297     1    11     2    22
 -2.6868905901520101E-01 a      2298     1    11     2    23
 -1.7796230812128480E-01 a      2299     1    11     2    24
 -9.9850620357763431E-02 a      2300     1    11     2    25
  2.1282543729155973E-01 a      2301     1    12     2     1
 -9.3462488071709329E-02 a      2302     1    12     2     2
  8.2738861693311225E-02 a      2303     1    12     2     3
  3.1813202915315020E-01 a      2304     1    12     2     4
  3.2392483697340996E-01 a      2305     1    12     2     5
 -1.7961390302389191E-01 a      2306     1    12     2     6
  3.9058417350918756E-01 a      2307     1    12     2     7
 -5.8585471504445008E-01 a      2308     1    12     2     8
 -5.3315363812547999E-02 a      2309     1    12     2     9
 -2.3046469694259125E-01 a      2310     1    12     2    10
 -5.1924155440133202E-01 a      2311     1    12     2    11
 -2.6181174181902206E-01 a      2312     1    12     2    12
 -3.1117744201408259E-01 a      2313     1    12     2    13
 -6.5235854409080962E-01 a      2314     1    12     2    14
  1.6112443729763903E-01 a      2315     1    12     2    15
 -5.4491328221822410E-01 a      2316     1    12     2    16
  3.9931217029058536E-01 a      2317     1    12     2    17
  5.0517098205479471E-01 a      2318     1    12     2    18
  3.2013504112983854E-01 a      2319     1    12     2    19
 -4.3340611229781678E-01 a      2320     1    12     2    20
  6.9458473511812746E-01 a      2321     1    12     2    21
 -4.9316405545158976E-01 a      2322     1    12     2    22
 -2.2921796933890345E-01 a      2323     1    12     2    23
 -1.6552439722194187E-01 a      2324     1    12     2    24
  1.4584389980053294E-01 a      2325     1    12     2    25
 -5.2538535201030218E-02 a      2326     1    13     2     1
 -1.3092575091598296E-01 a      2327     1    13     2     2
  1.8124964918763192E-01 a      2328     1    13     2     3
 -6.4449749282528140E-02 a      2329     1    13     2     4
 -2.7290591385607210E-01 a      2330     1    13     2     5
  2.2476603896622893E-01 a      2331     1    13     2     6
 -2.1910913351937063E-02 a      2332     1    13     2     7
  1.4534009637122097E-01 a      2333     1    13     2     8
 -4.3658619576902818E-01 a      2334     1    13     2     9
 -4.7886277558841256E-01 a      2335     1    13     2    10
 -4.1276916237045735E-01 a      2336     1    13     2    11
  4.4908051547452188E-01 a      2337     1    13     2    12
  7.2708294566329412E-01 a      2338     1    13     2    13
  1.1534906680185088E-01 a      2339     1    13     2    14
 -6.2915289417122455E-01 a      2340     1    13     2    15
  6.0346767064013918E-01 a      2341     1    13     2    16
 -3.0258611297765536E-01 a      2342     1    13     2    17
 -6.6719750899854643E-02 a      2343     1    13     2    18
 -4.2353630057457514E-01 a      2344     1    13     2    19
  4.7774909238414565E-01 a      2345     1    13     2    20
  4.3162633375323023E-01 a      2346     1    13     2    21
 -6.4105102927468249E-01 a      2347     1    13     2    22
 -2.8604394817521667E-01 a      2348     1    13     2    23
  4.7830454717162775E-02 a      2349     1    13     2    24
 -3.8370224722559759E-01 a      2350     1    13     2    25
  1.0970667977883830E-01 a      2351     1    14     2     1
  2.0364681846042225E-02 a      2352     1    14     2     2
  8.9506242083744608E-02 a      2353     1    14     2     3
  3.3248164389201301E-01 a      2354     1    14     2     4
 -1.1361785725406696E-01 a      2355     1    14     2     5
  1.3201143104859336E-01 a      2356     1    14     2     6
  6.5215448796669281E-02 a      2357     1    14     2     7
  3.6579863222276371E-01 a      2358     1    14     2     8
 -8.5846251607607477E-02 a      2359     1    14     2     9
  1.0489157803812448E-01 a      2360     1    14     2    10
  1.6756516165435376E-01 a      2361     1    14     2    11
  3.6571891817133423E-01 a      2362     1    14     2    12
  6.7554525987037184E-01 a      2363     1    14     2    13
  6.5474531249526749E-02 a      2364     1    14     2    14
 -7.1739016678896733E-02 a      2365     1    14     2    15
  5.9726028378540949E-02 a      2366     1    14     2    16
  4.4761603275037165E-01 a      2367     1    14     2    17
 -5.6537705874840964E-02 a      2368     1    14     2    18
  2.8527986362273722E-01 a      2369     1    14     2    19
 -2.6149119862050368E-01 a      2370     1    14     2    20
 -3.5384481902937298E-01 a      2371     1    14     2    21
  1.4503214787689281E-01 a      2372     1    14     2    22
 -3.4959704771023267E-02 a      2373     1    14     2    23
  3.0817217991244705E-01 a      2374     1    14     2    24
 -3.7417313030660815E-01 a      2375     1    14     2    25
  3.2350954271743404E-01 a      2376     1    15     2     1
  2.7043177306178501E-01 a      2377     1    15     2     2
 -4.1089493323373449E-01 a      2378     1    15     2     3
 -1.9996513191777970E-01 a      2379     1    15     2     4
  3.6546695997751910E-01 a      2380     1    15     2     5
  4.4128227964410160E-01 a      2381     1    15     2     6
 -3.5730269894831090E-01 a      2382     1    15     2     7
 -5.4746620148038672E-01 a      2383     1    15     2     8
  2.9291708798963445E-01 a      2384     1    15     2     9
  6.8888512130125001E-01 a      2385     1    15     2    10
 -2.3870134196462320E-01 a      2386     1    15     2    11
  1.5309701917358606E-01 a      2387     1    15     2    12
  3.6393219015981826E-01 a      2388     1    15     2    13
 -3.6007589692163300E-01 a      2389     1    15     2    14
 -2.7440125956989631E-01 a      2390     1    15     2    15
 -5.6342714201618371E-01 a      2391     1    15     2    16
  3.8067797618027543E-01 a      2392     1    15     2    17
 -4.3543565065371975E-01 a      2393     1    15     2    18
 -2.1429875798140474E-01 a      2394     1    15     2    19
  3.0744937077595152E-01 a      2395     1    15     2    20
  6.6691657079002964E-01 a      2396     1    15     2    21
 -4.4154960758394590E-02 a      2397     1    15     2    22
  1.8751446668809690E-01 a      2398     1    15     2    23
 -1.6433891091967273E-01 a      2399     1    15     2    24
  2.5198733361814957E-01 a      2400     1    15     2    25
  2.8816472108290681E-01 a      2401     1    16     2     1
 -1.3997575719734431E-01 a      2402     1    16     2     2
  2.3687501232499105E-03 a      2403     1    16     2     3
  4.0783377764633594E-01 a      2404     1    16     2     4
 -3.3649109967396430E-02 a      2405     1    16     2     5
 -3.7088311181392197E-01 a      2406     1    16     2     6
 -4.8965385767888427E-02 a      2407     1    16     2     7
 -4.5168336388676206E-02 a      2408     1    16     2     8
 -4.8945945402768759E-01 a      2409     1    16     2     9
  3.9992182630613554E-01 a      2410     1    16     2    10
  7.6290231113417276E-02 a      2411     1    16     2    11
 -5.1302146750466231E-02 a      2412     1    16     2    12
 -4.9401915254309975E-01 a      2413     1    16     2    13
 -1.4260329002263950E-01 a      2414     1    16     2    14
 -8.4957228713444299E-02 a      2415     1    16     2    15
  3.0645145059222965E-02 a      2416     1    16     2    16
  4.1408714938760055E-01 a      2417     1    16     2    17
 -3.9248273344530554E-01 a      2418     1    16     2    18
 -6.3488892387725468E-02 a      2419     1    16     2    19
  1.4488911239751543E-02 a      2420     1    16     2    20
 -3.0030635764624292E-01 a      2421     1    16     2    21
  3.3619470209995217E-01 a      2422     1    16     2    22
 -5.4758280656784908E-01 a      2423     1    16     2    23
  4.6796816443910061E-01 a      2424     1    16     2    24
 -2.6109418452803113E-01 a      2425     1    16     2    25
 -3.4267054671042557E-01 a      2426     1    17     2     1
  1.5888964400820502E-01 a      2427     1    17     2     2
  1.1966543962056640E-01 a      2428     1    17     2     3
 -7.9787071523135078E-02 a      2429     1    17     2     4
 -1.7153593230451927E-01 a      2430     1    17     2     5
  3.5702877302761110E-01 a      2431     1    17     2     6
 -2.0852100163664170E-01 a      2432     1    17     2     7
  4.8073189436833397E-01 a      2433     1    17     2     8
 -4.4592323945010098E-01 a      2434     1    17     2     9
 -4.6577894941741799E-01 a      2435     1    17     2    10
 -2.2071719071686868E-01 a      2436     1    17     2    11
 -2.9778654521903358E-01 a      2437     1    17     2    12
  1.7538733457363212E-01 a      2438     1    17     2    13
 -2.4077328192336672E-01 a      2439     1    17     2    14
 -3.1023940979826631E-01 a      2440     1    17     2    15
  2.5725387746743156E-01 a      2441     1    17     2    16
 -4.2517984117179602E-01 a      2442     1    17     2    17
  4.4126978384380044E-01 a      2443     1    17     2    18
 -9.4425825505890393E-01 a      2444     1    17     2    19
  3.1023259867084529E-01 a      2445     1    17     2    20
 -4.6793618171698015E-01 a      2446     1    17     2    21
 -6.0484028241115295E-01 a      2447     1    17     2    22
 -1.3182104756338983E-01 a      2448     1    17     2    23
 -1.2542486071966796E-01 a      2449     1    17     2    24
  1.0443175796101849E-01 a      2450     1    17     2    25
  3.2636775973390542E-01 a      2451     1    18     2     1
 -1.7628771734393309E-01 a      2452     1    18     2     2
  2.1732659789299341E-01 a      2453     1    18     2     3
  4.4634548880130936E-01 a      2454     1    18     2     4
  2.3688140277905129E-01 a      2455     1    18     2     5
 -3.3272826740488631E-01 a      2456     1    18     2     6
 -2.4373756867511359E-01 a      2457     1    18     2     7
  9.3471802472035098E-02 a      2458     1    18     2     8
 -2.2264640443322301E-01 a      2459     1    18     2     9
 -2.3996316920897606E-01 a      2460     1    18     2    10
  1.7985620620102072E-01 a      2461     1    18     2    11
 -5.9103252879356340E-02 a      2462     1    18     2    12
 -6.6559866845201598E-02 a      2463     1    18     2    13
 -1.7299127156741273E-01 a      2464     1    18     2    14
  6.4282009160515366E-02 a      2465     1    18     2    15
  2.2502343880632908E-01 a      2466     1    18     2    16
 -4.6147796722273571E-01 a      2467     1    18     2    17
 -6.4057062358305306E-01 a      2468     1    18     2    18
  3.6150738726406778E-01 a      2469     1    18     2    19
 -2.0879702751460047E-01 a      2470     1    18     2    20
  1.8428743865761987E-01 a      2471     1    18     2    21
 -7.2489427976374740E-02 a      2472     1    18     2    22
  8.4870321104834751E-03 a      2473     1    18     2    23
  1.8151271028183238E-01 a      2474     1    18     2    24
 -8.9750783975211385E-02 a      2475     1    18     2    25
 -1.7937901395681854E-01 a      2476     1    19     2     1
 -3.3155755628892564E-01 a      2477     1    19     2     2
  3.4679678010204451E-01 a      2478     1    19     2     3
 -2.9083247683978447E-01 a      2479     1    19     2     4
  1.7290502565227167E-01 a      2480     1    19     2     5
  1.6894663396221127E-01 a      2481     1    19     2     6
  5.4167368897271743E-02 a      2482     1    19     2     7
 -6.5242997054188900E-02 a      2483     1    19     2     8
  4.2588725164691410E-01 a      2484     1    19     2     9
  5.7254394141211684E-01 a      2485     1    19     2    10
 -2.2283116565946834E-01 a      2486     1    19     2    11
 -2.3084647148785037E-01 a      2487     1    19     2    12
 -1.4168768943301044E-01 a      2488     1    19     2    13
  1.0136228559832555E-01 a      2489     1    19     2    14
 -2.8805618772178238E-01 a      2490     1    19     2    15
 -5.1223373770697744E-01 a      2491     1    19     2    16
 -6.1736234358803120E-02 a      2492     1    19     2    17
 -3.2078479389572528E-01 a      2493     1    19     2    18
  1.6008565359240579E-01 a      2494     1    19     2    19
  3.2285995821965918E-01 a      2495     1    19     2    20
  2.2823410952343089E-02 a      2496     1    19     2    21
 -1.1682581039858886E-01 a      2497     1    19     2    22
  1.2750682764734346E-02 a      2498     1    19     2    23
 -4.7985940505277908E-01 a      2499     1    19     2    24
 -2.1652420624885074E-01 a      2500     1    19     2    25
 -2.6025560412873522E-01 a      2501     1    20     2     1
  4.2134292980710752E-01 a      2502     1    20     2     2
 -2.5421062350468498E-01 a      2503     1    20     2     3
  1.3921559746469211E-01 a      2504     1    20     2     4
 -2.1278227277505310E-01 a      2505     1    20     2     5
  3.6012825948036514E-01 a      2506     1    20     2     6
  3.1977460836998417E-01 a      2507     1    20     2     7
 -9.5321491991386009E-02 a      2508     1    20     2     8
 -2.2306586948219198E-01 a      2509     1    20     2     9
 -3.0087918401490554E-01 a      2510     1    20     2    10
  2.6874527177480839E-01 a      2511     1    20     2    11
 -5.9184219400691906E-02 a      2512     1    20     2    12
  4.1956164828691289E-01 a      2513     1    20     2    13
 -4.4054681861785966E-01 a      2514     1    20     2    14
 -3.0943962116239444E-02 a      2515     1    20     2    15
  5.0596708341829211E-01 a      2516     1    20     2    16
  1.7646879757241762E-01 a      2517     1    20     2    17
 -2.1940073961921747E-01 a      2518     1    20     2    18
  5.0735048666314864E-01 a      2519     1    20     2    19
  3.0290585579307557E-03 a      2520     1    20     2    20
 -2.5317422585999816E-01 a      2521     1    20     2    21
  4.9664330114288238E-02 a      2522     1    20     2    22
  2.7365473117421790E-01 a      2523     1    20     2    23
  2.3259681581198360E-01 a      2524     1    20     2    24
  4.1634505525226038E-02 a      2525     1    20     2    25
  4.2416576163401482E-01 a      2526     1    21     2     1
  5.5225255235331935E-02 a      2527     1    21     2     2
 -1.7963576080243787E-01 a      2528     1    21     2     3
  2.9481104536359298E-01 a      2529     1    21     2     4
  5.9658827045328842E-02 a      2530     1    21     2     5
 -3.3825652575631993E-01 a      2531     1    21     2     6
 -9.3647952781917426E-02 a      2532     1    21     2     7
 -3.6025731640324116E-01 a      2533     1    21     2     8
 -5.7313118861031569E-02 a      2534     1    21     2     9
 -2.6424026279156992E-01 a      2535     1    21     2    10
  2.6433520049804843E-01 a      2536     1    21     2    11
 -3.9176236905504191E-01 a      2537     1    21     2    12
 -4.1743563764041514E-01 a      2538     1    21     2    13
 -5.3561820887991363E-01 a      2539     1    21     2    14
  4.2184203434600659E-01 a      2540     1    21     2    15
  9.1966639337651118E-02 a      2541     1    21     2    16
 -1.2267919849175121E-01 a      2542     1    21     2    17
 -4.7962591341444866E-01 a      2543     1    21     2    18
 -3.0182607427604830E-01 a      2544     1    21     2    19
  5.6093724676856138E-01 a      2545     1    21     2    20
  2.0283642634238090E-02 a      2546     1    21     2    21
  2.3951626428474898E-01 a      2547     1    21     2    22
  3.1152595683405332E-01 a      2548     1    21     2    23
  3.0149200597883385E-01 a      2549     1    21     2    24
  6.7047870387925557E-01 a      2550     1    21     2    25
 -4.1879164785839801E-01 a      2551     1    22     2     1
 -5.1013491123761723E-01 a      2552     1    22     2     2
  5.3510811271064856E-02 a      2553     1    22     2     3
  1.8354819368303274E-01 a      2554     1    22     2     4
 -6.5609702526395342E-01 a      2555     1    22     2     5
  3.1117982485621326E-01 a      2556     1    22     2     6
  1.3861134973848480E-01 a      2557     1    22     2     7
 -6.2332720695432930E-01 a      2558     1    22     2     8
 -1.6351583891973423E-01 a      2559     1    22     2     9
 -1.7432684230168879E-01 a      2560     1    22     2    10
 -5.3953095255869854E-01 a      2561     1    22     2    11
 -3.3882026809145754E-01 a      2562     1    22     2    12
  8.1953029214701822E-02 a      2563     1    22     2    13
 -2.6165058373533495E-01 a      2564     1    22     2    14
 -3.8451536369799871E-01 a      2565     1    22     2    15
  1.4585919748517007E-01 a      2566     1    22     2    16
  3.3855617252921544E-01 a      2567     1    22     2    17
  3.4927249678394201E-01 a      2568     1    22     2    18
  2.7575239550081160E-01 a      2569     1    22     2    19
 -4.7133279415541901E-01 a      2570     1    22     2    20
 -1.3754732841101788E-01 a      2571     1    22     2    21
  2.8264617017255506E-01 a      2572     1    22     2    22
 -7.1167163261025035E-01 a      2573     1    22     2    23
  4.2327570017194288E-01 a      2574     1    22     2    24
 -8.5763159100754896E-02 a      2575     1    22     2    25
  4.4330584269975493E-01 a      2576     1    23     2     1
  5.3805811586638552E-01 a      2577     1    23     2     2
  2.7360246898131224E-01 a      2578     1    23     2     3
  3.1409675963835489E-02 a      2579     1    23     2     4
  9.9260532933438200E-02 a      2580     1    23     2     5
 -4.3245766527745311E-01 a      2581     1    23     2     6
  5.3640280489024217E-01 a      2582     1    23     2     7
  5.6140663872668051E-01 a      2583     1    23     2     8
  1.6259499615872303E-01 a      2584     1    23     2     9
 -7.6100067724545462E-01 a      2585     1    23     2    10
 -5.4061132204350293E-01 a      2586     1    23     2    11
  2.9343947199001119E-01 a      2587     1    23     2    12
  4.5003521269800612E-01 a      2588     1    23     2    13
  1.4389606961086940E-01 a      2589     1    23     2    14
 -7.2666635932397117E-01 a      2590     1    23     2    15
  8.1019844578530997E-01 a      2591     1    23     2    16
 -1.3540253044236245E-01 a      2592     1    23     2    17
 -1.7465696222440810E-01 a      2593     1    23     2    18
 -7.9869547673668620E-02 a      2594     1    23     2    19
 -3.3000028806775789E-01 a      2595     1    23     2    20
  2.9012142909245164E-01 a      2596     1    23     2    21
 -4.1433897973900979E-01 a      2597     1    23     2    22
 -5.6372007801283555E-02 a      2598     1    23     2    23
  4.1017158110305296E-01 a      2599     1    23     2    24
 -1.9079036917748390E-01 a      2600     1    23     2    25
 -6.8125101616779260E-01 a      2601     1    24     2     1
 -7.5264864563117706E-02 a      2602     1    24     2     2
 -2.8666344261524118E-01 a      2603     1    24     2     3
 -3.1229631094864596E-01 a      2604     1    24     2     4
 -3.0321590654782599E-01 a      2605     1    24     2     5
  1.0719484535552670E-01 a      2606     1    24     2     6
  1.2848156560060775E-01 a      2607     1    24     2     7
  7.1851863750628207E-03 a      2608     1    24     2     8
 -2.3711126163026547E-01 a      2609     1    24     2     9
  1.2644093377103471E-01 a      2610     1    24     2    10
  1.4862014138342350E-01 a      2611     1    24     2    11
  4.5626086774554053E-01 a      2612     1    24     2    12
 -5.3665173177098324E-01 a      2613     1    24     2    13
  2.3137154080359167E-02 a      2614     1    24     2    14
 -1.4938074819947533E-01 a      2615     1    24     2    15
  1.5266417126887730E-01 a      2616     1    24     2    16
 -2.7245469877825768E-01 a      2617     1    24     2    17
  2.6460728842821485E-01 a      2618     1    24     2    18
  2.6057041478001691E-01 a      2619     1    24     2    19
  1.5656557916315839E-01 a      2620     1    24     2    20
 -1.1006091513274735E-01 a      2621     1    24     2    21
 -5.6498042850739408E-02 a      2622     1    24     2    22
  2.0045466836210565E-01 a      2623     1    24     2    23
  4.7662988037103926E-01 a      2624     1    24     2    24
 -5.5908626007799755E-01 a      2625     1    24     2    25
 -1.4038821781619534E-01 a      2626     1    25     2     1
