################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.8240466302730192E-02 a      2110     1     4     2    10
  2.5213494908456408E-01 a      2111     1     4     2    11
 -1.6741377492857132E-01 a      2112     1     4     2    12
  7.1195433224777671E-02 a      2113     1     4     2    13
 -3.5581107181500227E-01 a      2114     1     4     2    14
  6.6112858224024074E-01 a      2115     1     4     2    15
  3.2923159061630353E-01 a      2116     1     4     2    16
 -3.3941267968363337E-01 a      2117     1     4     2    17
  2.2068665506878637E-01 a      2118     1     4     2    18
  3.3500934943591620E-01 a      2119     1     4     2    19
  2.1010714713299791E-01 a      2120     1     4     2    20
 -3.9705302303168183E-02 a      2121     1     4     2    21
  1.9294822116218369E-01 a      2122     1     4     2    22
  3.4334662507219793E-01 a      2123     1     4     2    23
 -1.7630344993833966E-01 a      2124     1     4     2    24
 -1.5654735108794485E-01 a      2125     1     4     2    25
 -2.9398143868138044E-01 a      2126     1     5     2     1
 -3.9803783823466682E-01 a      2127     1     5     2     2
 -1.7079077038558926E-01 a      2128     1     5     2     3
 -4.4922338220951114E-01 a      2129     1     5     2     4
 -4.7078475220135096E-01 a      2130     1     5     2     5
 -5.7350045338730349E-01 a      2131     1     5     2     6
 -1.0315029405711186E-01 a      2132     1     5     2     7
  1.5578025823777020E-01 a      2133     1     5     2     8
  2.1510106435423670E-01 a      2134     1     5     2     9
 -6.1813053194030398E-01 a      2135     1     5     2    10
 -2.3456813005036808E-01 a      2136     1     5     2    11
  5.6944865760096171E-02 a      2137     1     5     2    12
  5.1425599577063471E-03 a      2138     1     5     2    13
 -1.8669312894546092E-01 a      2139     1     5     2    14
  5.9732381328917272E-01 a      2140     1     5     2    15
  5.9058527838602048E-01 a      2141     1     5     2    16
  4.0238448194781551E-01 a      2142     1     5     2    17
 -3.2171954212186105E-01 a      2143     1     5     2    18
 -6.4652792757793864E-01 a      2144     1     5     2    19
  6.5023359053999452E-01 a      2145     1     5     2    20
  4.6081554629161875E-01 a      2146     1     5     2    21
  5.1392843804025923E-01 a      2147     1     5     2    22
  5.2142353527502967E-02 a      2148     1     5     2    23
 -2.2116036305216211E-01 a      2149     1     5     2    24
  6.1601333042030193E-01 a      2150     1     5     2    25
 -8.4161841923986444E-02 a      2151     1     6     2     1
 -3.8044926850133454E-01 a      2152     1     6     2     2
  1.2433016183647927E-01 a      2153     1     6     2     3
  4.4697134465826088E-01 a      2154     1     6     2     4
  5.0186623638279282E-01 a      2155     1     6     2     5
  3.0253345189564845E-01 a      2156     1     6     2     6
 -2.9252039832675647E-01 a      2157     1     6     2     7
 -1.8556786259034005E-01 a      2158     1     6     2     8
  1.3194722301090811E-01 a      2159     1     6     2     9
  4.6761391952980813E-01 a      2160     1     6     2    10
  9.8724883617391707E-02 a      2161     1     6     2    11
 -5.3650949611879795E-01 a      2162     1     6     2    12
 -1.9288970742586961E-01 a      2163     1     6     2    13
  1.0708145507657352E-02 a      2164     1     6     2    14
 -1.6190938860434709E-01 a      2165     1     6     2    15
  8.4473718712202425E-02 a      2166     1     6     2    16
 -3.6976827821681918E-01 a      2167     1     6     2    17
  9.4144510180813279E-01 a      2168     1     6     2    18
  2.3152073030529666E-01 a      2169     1     6     2    19
 -4.9894833071398648E-01 a      2170     1     6     2    20
 -5.2709257663883846E-01 a      2171     1     6     2    21
  3.8015604204755304E-01 a      2172     1     6     2    22
 -3.0782198154423984E-01 a      2173     1     6     2    23
 -2.8433457103416226E-01 a      2174     1     6     2    24
  2.4050132701095439E-01 a      2175     1     6     2    25
 -4.0760259670650695E-01 a      2176     1     7     2     1
  1.4174205477656332E-02 a      2177     1     7     2     2
  5.8530233034526924E-01 a      2178     1     7     2     3
  3.5282279562715423E-02 a      2179     1     7     2     4
  4.6134594838107440E-01 a      2180     1     7     2     5
 -3.7590865134641283E-01 a      2181     1     7     2     6
 -8.9123624130437312E-02 a      2182     1     7     2     7
  4.0040637594612843E-01 a      2183     1     7     2     8
  1.3686716324844014E-01 a      2184     1     7     2     9
  9.2720062382337848E-02 a      2185     1     7     2    10
 -3.2802455060274301E-02 a      2186     1     7     2    11
  1.3087372574254755E-01 a      2187     1     7     2    12
 -6.0862652090316167E-02 a      2188     1     7     2    13
  4.5062793699851816E-01 a      2189     1     7     2    14
  1.9976857782485735E-01 a      2190     1     7     2    15
 -4.4528057154770789E-01 a      2191     1     7     2    16
 -1.7451741849441121E-02 a      2192     1     7     2    17
 -1.3571493505687240E-01 a      2193     1     7     2    18
  8.3100365430004342E-01 a      2194     1     7     2    19
  3.4419370212613221E-05 a      2195     1     7     2    20
 -1.0418836458882028E-01 a      2196     1     7     2    21
 -1.3596669722048141E-01 a      2197     1     7     2    22
 -1.3101410309710665E-01 a      2198     1     7     2    23
  2.7703555457167101E-01 a      2199     1     7     2    24
 -5.2459620569774157E-01 a      2200     1     7     2    25
  1.5630894686544852E-02 a      2201     1     8     2     1
  1.9080421799597735E-02 a      2202     1     8     2     2
  3.9438851339059511E-01 a      2203     1     8     2     3
 -2.3220542008385620E-01 a      2204     1     8     2     4
 -2.2983921011396993E-01 a      2205     1     8     2     5
  6.0328538977951418E-01 a      2206     1     8     2     6
  9.9217388506708474E-03 a      2207     1     8     2     7
 -1.1600643416895327E-01 a      2208     1     8     2     8
 -7.0716659763785561E-01 a      2209     1     8     2     9
 -2.0141536956083442E-01 a      2210     1     8     2    10
  2.7486128568178742E-02 a      2211     1     8     2    11
  2.8723983406783826E-01 a      2212     1     8     2    12
 -2.3061574768219539E-01 a      2213     1     8     2    13
  2.8590920250901514E-01 a      2214     1     8     2    14
 -4.8940584138329529E-01 a      2215     1     8     2    15
 -4.0659808857602553E-01 a      2216     1     8     2    16
 -3.5027811099577061E-02 a      2217     1     8     2    17
 -2.5552445028260518E-01 a      2218     1     8     2    18
  4.0002829300576120E-01 a      2219     1     8     2    19
  2.9247491118884711E-01 a      2220     1     8     2    20
  1.7491390217651401E-01 a      2221     1     8     2    21
 -3.9493441761833320E-01 a      2222     1     8     2    22
 -7.9483600891556622E-02 a      2223     1     8     2    23
 -3.5187851259761377E-01 a      2224     1     8     2    24
  1.7510699331588175E-01 a      2225     1     8     2    25
 -2.5217510443155300E-01 a      2226     1     9     2     1
 -1.2232356934234455E-01 a      2227     1     9     2     2
 -1.8984143708592044E-01 a      2228     1     9     2     3
 -1.2602113243848559E-01 a      2229     1     9     2     4
  3.4705890434435926E-01 a      2230     1     9     2     5
 -2.1881980830351166E-01 a      2231     1     9     2     6
 -2.2644325085174308E-01 a      2232     1     9     2     7
 -2.2340427257166404E-01 a      2233     1     9     2     8
 -4.4864827348623870E-01 a      2234     1     9     2     9
 -2.6413964237134654E-02 a      2235     1     9     2    10
 -1.1127961029963372E-01 a      2236     1     9     2    11
  3.1509906621683631E-01 a      2237     1     9     2    12
 -2.0854649018030824E-01 a      2238     1     9     2    13
  3.5893336439654128E-01 a      2239     1     9     2    14
 -4.2314070972001838E-01 a      2240     1     9     2    15
 -7.2774260728987766E-02 a      2241     1     9     2    16
  5.0952662462392784E-01 a      2242     1     9     2    17
 -6.9340750096219400E-02 a      2243     1     9     2    18
 -4.8588517678189741E-01 a      2244     1     9     2    19
 -5.2122269151669898E-01 a      2245     1     9     2    20
  4.0126297405300271E-01 a      2246     1     9     2    21
 -5.7495165204849402E-02 a      2247     1     9     2    22
  2.3584001740007790E-01 a      2248     1     9     2    23
  2.3857372625830706E-01 a      2249     1     9     2    24
  5.2892390067497863E-01 a      2250     1     9     2    25
  3.6800426320760776E-02 a      2251     1    10     2     1
  5.0060033172501395E-01 a      2252     1    10     2     2
  3.3344834925405481E-01 a      2253     1    10     2     3
 -1.2819231837272849E-01 a      2254     1    10     2     4
  6.0738591877891088E-02 a      2255     1    10     2     5
  1.2955474046862156E-01 a      2256     1    10     2     6
 -2.2425896233127565E-01 a      2257     1    10     2     7
 -3.0451568410924001E-01 a      2258     1    10     2     8
  3.8381595206508795E-01 a      2259     1    10     2     9
 -7.6095946314064300E-02 a      2260     1    10     2    10
  1.6818984568823331E-02 a      2261     1    10     2    11
 -1.5025473707166989E-01 a      2262     1    10     2    12
 -5.0064587127835924E-01 a      2263     1    10     2    13
  1.9155914788394879E-01 a      2264     1    10     2    14
 -3.0631026015631913E-01 a      2265     1    10     2    15
  1.3913279630409772E-02 a      2266     1    10     2    16
 -3.8128778186260176E-01 a      2267     1    10     2    17
  2.5880318897494636E-01 a      2268     1    10     2    18
  6.5008819701375542E-01 a      2269     1    10     2    19
  1.4860191420158478E-01 a      2270     1    10     2    20
 -2.8432797193925313E-01 a      2271     1    10     2    21
  7.9691409273260405E-02 a      2272     1    10     2    22
  4.7365544873804490E-03 a      2273     1    10     2    23
  3.9218163793708583E-01 a      2274     1    10     2    24
 -1.0452337749021400E-01 a      2275     1    10     2    25
  4.2900988792652783E-01 a      2276     1    11     2     1
  3.0714019656816727E-01 a      2277     1    11     2     2
 -4.4847429959329993E-01 a      2278     1    11     2     3
 -2.1245706669818404E-01 a      2279     1    11     2     4
 -2.4154633783033011E-01 a      2280     1    11     2     5
 -1.2466882460599588E-01 a      2281     1    11     2     6
  5.3180986796324847E-01 a      2282     1    11     2     7
  2.2855674946542694E-02 a      2283     1    11     2     8
  1.2215274312316474E-01 a      2284     1    11     2     9
  2.0004072649952273E-01 a      2285     1    11     2    10
 -3.6900006981982003E-01 a      2286     1    11     2    11
  3.5371128976129085E-01 a      2287     1    11     2    12
  9.8524577783723380E-02 a      2288     1    11     2    13
  2.1421265151616894E-01 a      2289     1    11     2    14
  1.1586366129617807E-01 a      2290     1    11     2    15
  6.2397485889806814E-02 a      2291     1    11     2    16
  2.5129285446012151E-01 a      2292     1    11     2    17
 -3.9685886183132568E-01 a      2293     1    11     2    18
 -2.8438252596285268E-01 a      2294     1    11     2    19
  1.0430693391895170E-01 a      2295     1    11     2    20
 -6.4419894291804197E-02 a      2296     1    11     2    21
  4.3267972014761724E-01 a      2297     1    11     2    22
 -1.6940851323260722E-01 a      2298     1    11     2    23
  6.3999246419924299E-02 a      2299     1    11     2    24
 -3.7184548160294140E-01 a      2300     1    11     2    25
  4.4397197193763854E-01 a      2301     1    12     2     1
 -1.0792903770934062E-01 a      2302     1    12     2     2
  1.3360306081351619E-02 a      2303     1    12     2     3
 -3.8634915242546114E-01 a      2304     1    12     2     4
  4.4900366007640524E-01 a      2305     1    12     2     5
  1.4078553364548474E-01 a      2306     1    12     2     6
  3.5857204802095827E-01 a      2307     1    12     2     7
 -4.0367170640707511E-01 a      2308     1    12     2     8
 -1.6488308345842831E-01 a      2309     1    12     2     9
 -2.7106991678935966E-01 a      2310     1    12     2    10
 -4.2988989072637407E-01 a      2311     1    12     2    11
  2.8231156579964456E-01 a      2312     1    12     2    12
  1.0686716903789736E-01 a      2313     1    12     2    13
  6.6201963256549679E-01 a      2314     1    12     2    14
 -2.5224819306522206E-01 a      2315     1    12     2    15
  2.7893069235835566E-01 a      2316     1    12     2    16
 -3.1326477073367531E-01 a      2317     1    12     2    17
 -1.2237415117500672E-02 a      2318     1    12     2    18
  2.9241253198942202E-01 a      2319     1    12     2    19
 -4.9810567240782910E-01 a      2320     1    12     2    20
 -5.6544706847868687E-01 a      2321     1    12     2    21
 -7.6162829427612530E-02 a      2322     1    12     2    22
 -1.2529219884472267E-01 a      2323     1    12     2    23
 -3.2238284521829591E-01 a      2324     1    12     2    24
 -7.6625470556241293E-01 a      2325     1    12     2    25
  1.7594428452104927E-01 a      2326     1    13     2     1
  1.8475641136743368E-02 a      2327     1    13     2     2
  3.8934865702219251E-01 a      2328     1    13     2     3
  5.9055525871690417E-01 a      2329     1    13     2     4
  1.6884334150178490E-01 a      2330     1    13     2     5
 -3.5965100822956991E-01 a      2331     1    13     2     6
  4.7696994995893249E-01 a      2332     1    13     2     7
 -8.8620208603701501E-03 a      2333     1    13     2     8
 -4.4804549534970095E-01 a      2334     1    13     2     9
 -1.8198338235452821E-01 a      2335     1    13     2    10
 -3.3262218478948591E-01 a      2336     1    13     2    11
 -1.1585654152332063E-01 a      2337     1    13     2    12
  1.4190643526516844E-01 a      2338     1    13     2    13
  4.9687301846454916E-02 a      2339     1    13     2    14
  3.4927653108482037E-01 a      2340     1    13     2    15
 -5.1622961197149519E-01 a      2341     1    13     2    16
 -7.9895119210308327E-02 a      2342     1    13     2    17
  1.2728999579044781E-01 a      2343     1    13     2    18
 -8.7226364879211329E-03 a      2344     1    13     2    19
  3.2571451834912657E-01 a      2345     1    13     2    20
 -2.5138143935177726E-01 a      2346     1    13     2    21
 -3.4692420031315614E-03 a      2347     1    13     2    22
  4.3760549031411211E-01 a      2348     1    13     2    23
 -4.3570253318307500E-01 a      2349     1    13     2    24
  7.0090843803528230E-02 a      2350     1    13     2    25
  5.0322930116563269E-01 a      2351     1    14     2     1
  5.1011461068964559E-01 a      2352     1    14     2     2
 -4.4172939915935128E-01 a      2353     1    14     2     3
  1.3063727950234527E-01 a      2354     1    14     2     4
  4.9089708473784482E-01 a      2355     1    14     2     5
 -2.8091752684095245E-01 a      2356     1    14     2     6
  7.2195643949479305E-02 a      2357     1    14     2     7
  3.5337494124226565E-01 a      2358     1    14     2     8
 -1.0567447260094140E-01 a      2359     1    14     2     9
  2.1088730888507570E-01 a      2360     1    14     2    10
  5.9335853148034690E-01 a      2361     1    14     2    11
  6.3426357218789739E-02 a      2362     1    14     2    12
 -6.0755239936247346E-02 a      2363     1    14     2    13
 -2.8216403897128434E-01 a      2364     1    14     2    14
 -8.2767117071787077E-02 a      2365     1    14     2    15
  3.4062038220778812E-01 a      2366     1    14     2    16
  1.8656785987911078E-02 a      2367     1    14     2    17
  3.3545020891681410E-01 a      2368     1    14     2    18
  1.1291320927094800E-01 a      2369     1    14     2    19
  4.4971434730875870E-01 a      2370     1    14     2    20
 -2.7288289060986282E-01 a      2371     1    14     2    21
 -3.0640114596509060E-01 a      2372     1    14     2    22
 -1.9119572679700236E-01 a      2373     1    14     2    23
 -4.7933318126884661E-01 a      2374     1    14     2    24
 -5.0528092339087949E-01 a      2375     1    14     2    25
  5.6767023823148399E-01 a      2376     1    15     2     1
 -5.2696636010802511E-01 a      2377     1    15     2     2
 -2.1342269795774207E-01 a      2378     1    15     2     3
 -5.3695712309579047E-01 a      2379     1    15     2     4
 -3.5486095524130928E-01 a      2380     1    15     2     5
  2.0376817796064939E-01 a      2381     1    15     2     6
 -7.9553503387475000E-01 a      2382     1    15     2     7
 -5.1006761253564251E-02 a      2383     1    15     2     8
  4.0187243234898967E-01 a      2384     1    15     2     9
  1.5806025063977402E-01 a      2385     1    15     2    10
  3.5281381216316562E-02 a      2386     1    15     2    11
 -8.3599596622986938E-02 a      2387     1    15     2    12
  2.2980986857715011E-01 a      2388     1    15     2    13
  2.8020927382561650E-01 a      2389     1    15     2    14
 -3.3049148107651105E-01 a      2390     1    15     2    15
  3.3574864807968519E-01 a      2391     1    15     2    16
 -3.2998860314381578E-01 a      2392     1    15     2    17
 -5.9637191029064440E-01 a      2393     1    15     2    18
  1.2125415533315766E-01 a      2394     1    15     2    19
  3.3610625426941232E-01 a      2395     1    15     2    20
 -1.2380840772834521E-01 a      2396     1    15     2    21
  8.2225614003913894E-01 a      2397     1    15     2    22
  4.9355000826135337E-01 a      2398     1    15     2    23
 -2.9483737207481103E-01 a      2399     1    15     2    24
  2.1033334934671546E-01 a      2400     1    15     2    25
  4.1983909483169424E-01 a      2401     1    16     2     1
  3.2593610552009705E-01 a      2402     1    16     2     2
  3.3922378167398998E-01 a      2403     1    16     2     3
 -9.9528704447893815E-02 a      2404     1    16     2     4
 -3.3197593074113407E-01 a      2405     1    16     2     5
 -2.4601985605619539E-01 a      2406     1    16     2     6
  3.6135255802344513E-01 a      2407     1    16     2     7
 -1.3888655200005257E-01 a      2408     1    16     2     8
 -3.7888211263380389E-01 a      2409     1    16     2     9
  1.7912926443135532E-01 a      2410     1    16     2    10
  1.3407238297915158E-01 a      2411     1    16     2    11
  4.9668191158582475E-01 a      2412     1    16     2    12
 -1.6435437946656942E-01 a      2413     1    16     2    13
 -4.3226366365856278E-01 a      2414     1    16     2    14
  3.7698123102283726E-01 a      2415     1    16     2    15
 -1.5287126348590255E-01 a      2416     1    16     2    16
  4.6060653768730510E-02 a      2417     1    16     2    17
 -2.3757471550686340E-01 a      2418     1    16     2    18
  2.4401888066207654E-02 a      2419     1    16     2    19
  4.9445911574689916E-01 a      2420     1    16     2    20
  9.5914756824012723E-02 a      2421     1    16     2    21
  3.4541211300864977E-01 a      2422     1    16     2    22
 -3.9570538715703274E-01 a      2423     1    16     2    23
 -4.1013582372138246E-01 a      2424     1    16     2    24
 -1.6669935911663344E-01 a      2425     1    16     2    25
 -4.1728594368452859E-02 a      2426     1    17     2     1
  9.8488562419142191E-03 a      2427     1    17     2     2
  2.9764471693385619E-01 a      2428     1    17     2     3
  2.4455589888960547E-01 a      2429     1    17     2     4
 -1.9233975442285006E-01 a      2430     1    17     2     5
  3.0250515977857023E-01 a      2431     1    17     2     6
  2.7304704896422888E-01 a      2432     1    17     2     7
 -3.8001041365765797E-01 a      2433     1    17     2     8
 -3.0873577086350962E-01 a      2434     1    17     2     9
  2.9828565006843652E-02 a      2435     1    17     2    10
  2.0080874028181894E-01 a      2436     1    17     2    11
 -2.6591611854048564E-01 a      2437     1    17     2    12
 -4.9173795814827242E-01 a      2438     1    17     2    13
  4.1977867356851876E-02 a      2439     1    17     2    14
 -2.6711986239330759E-01 a      2440     1    17     2    15
 -1.4134658610081169E-01 a      2441     1    17     2    16
 -1.3794769744580088E-01 a      2442     1    17     2    17
 -6.1170172873909612E-01 a      2443     1    17     2    18
 -5.6999283575634552E-01 a      2444     1    17     2    19
 -1.4098316284097356E-02 a      2445     1    17     2    20
 -4.5646740680884457E-01 a      2446     1    17     2    21
  6.5367956836208219E-01 a      2447     1    17     2    22
  7.4816503887887686E-01 a      2448     1    17     2    23
  2.6389108359073954E-01 a      2449     1    17     2    24
 -6.3553473589256074E-02 a      2450     1    17     2    25
  2.8756413995091346E-01 a      2451     1    18     2     1
 -1.1770842470694069E-01 a      2452     1    18     2     2
  5.4078747786407955E-01 a      2453     1    18     2     3
 -2.3661424104609827E-01 a      2454     1    18     2     4
  1.9591790318479413E-01 a      2455     1    18     2     5
  2.9592375014574229E-01 a      2456     1    18     2     6
 -2.1430622749890435E-01 a      2457     1    18     2     7
 -4.4992149387925445E-01 a      2458     1    18     2     8
 -2.4108103990994473E-01 a      2459     1    18     2     9
 -3.6344721505172861E-01 a      2460     1    18     2    10
  4.5689919382384742E-01 a      2461     1    18     2    11
 -3.7939213394976923E-01 a      2462     1    18     2    12
  4.3932290310121369E-01 a      2463     1    18     2    13
 -2.3102010421985983E-01 a      2464     1    18     2    14
 -4.7287840622458305E-01 a      2465     1    18     2    15
 -5.8516665269912838E-01 a      2466     1    18     2    16
 -3.8641580159705419E-01 a      2467     1    18     2    17
 -4.5513719999963015E-01 a      2468     1    18     2    18
  2.2636289469027909E-01 a      2469     1    18     2    19
 -1.3894068097476570E-01 a      2470     1    18     2    20
  9.2859961089295770E-02 a      2471     1    18     2    21
  2.7595204604301998E-01 a      2472     1    18     2    22
 -1.5740541434700622E-01 a      2473     1    18     2    23
  3.9848172035372241E-02 a      2474     1    18     2    24
 -5.9756815417210030E-01 a      2475     1    18     2    25
  4.3347723492298362E-01 a      2476     1    19     2     1
 -1.8568657466465482E-01 a      2477     1    19     2     2
  5.7824262772449682E-02 a      2478     1    19     2     3
  2.8734692306927501E-01 a      2479     1    19     2     4
 -3.1108307121548595E-01 a      2480     1    19     2     5
  5.3075888238042945E-01 a      2481     1    19     2     6
 -1.9389717169670173E-01 a      2482     1    19     2     7
 -1.9700844333702541E-01 a      2483     1    19     2     8
  4.7315480809358118E-01 a      2484     1    19     2     9
 -1.4243495347730917E-01 a      2485     1    19     2    10
  2.8806685921903252E-01 a      2486     1    19     2    11
  6.0615102762105633E-01 a      2487     1    19     2    12
 -4.6972443150658350E-01 a      2488     1    19     2    13
 -5.6003283631143752E-01 a      2489     1    19     2    14
 -4.7635917900189079E-01 a      2490     1    19     2    15
  3.2871045405927785E-01 a      2491     1    19     2    16
  1.6205365769879321E-01 a      2492     1    19     2    17
  5.1225927210711932E-02 a      2493     1    19     2    18
 -5.7105707276509009E-02 a      2494     1    19     2    19
  4.8469978157130716E-01 a      2495     1    19     2    20
 -2.0651169766821337E-01 a      2496     1    19     2    21
  1.1607734044926098E-01 a      2497     1    19     2    22
  3.7090981771298714E-01 a      2498     1    19     2    23
  2.7264448729823765E-01 a      2499     1    19     2    24
 -2.7382971445387416E-01 a      2500     1    19     2    25
  2.0167899933380429E-01 a      2501     1    20     2     1
  7.2002709364730091E-02 a      2502     1    20     2     2
 -5.3272502010587797E-01 a      2503     1    20     2     3
 -5.1553728111985697E-01 a      2504     1    20     2     4
  4.0583614997883644E-01 a      2505     1    20     2     5
  3.8487347854144366E-01 a      2506     1    20     2     6
  2.7357112437054615E-01 a      2507     1    20     2     7
  4.8066651798925647E-01 a      2508     1    20     2     8
 -1.8419226828167118E-01 a      2509     1    20     2     9
  6.3403256929472962E-02 a      2510     1    20     2    10
  4.8218031965662822E-01 a      2511     1    20     2    11
  3.5552266661644816E-01 a      2512     1    20     2    12
 -3.4367331035158982E-01 a      2513     1    20     2    13
  2.9858325699060967E-01 a      2514     1    20     2    14
 -4.2309343492388990E-01 a      2515     1    20     2    15
 -4.8336879945620975E-01 a      2516     1    20     2    16
  1.5949387950436092E-01 a      2517     1    20     2    17
  1.3369835502031743E-01 a      2518     1    20     2    18
 -5.8922932904981340E-01 a      2519     1    20     2    19
 -2.4727078051926005E-02 a      2520     1    20     2    20
  4.6283915361735505E-02 a      2521     1    20     2    21
 -4.3738078915455569E-01 a      2522     1    20     2    22
 -3.5245745582136695E-01 a      2523     1    20     2    23
 -6.8273766287053916E-01 a      2524     1    20     2    24
  3.9747393861216945E-01 a      2525     1    20     2    25
 -1.8468846262901431E-01 a      2526     1    21     2     1
  3.9347696192621362E-01 a      2527     1    21     2     2
  3.4900933970164288E-01 a      2528     1    21     2     3
  3.4211704533704951E-01 a      2529     1    21     2     4
 -3.5780414261749732E-01 a      2530     1    21     2     5
  2.9851862522578881E-01 a      2531     1    21     2     6
  4.8566570377899104E-01 a      2532     1    21     2     7
  4.9014294532402247E-02 a      2533     1    21     2     8
 -2.8680422376075643E-01 a      2534     1    21     2     9
  3.6738470355661518E-01 a      2535     1    21     2    10
  3.3493999796564400E-01 a      2536     1    21     2    11
 -9.6702526379633572E-02 a      2537     1    21     2    12
 -6.6211323633539487E-02 a      2538     1    21     2    13
  1.5935956321253833E-01 a      2539     1    21     2    14
  1.2236664764284023E-01 a      2540     1    21     2    15
 -6.7498266860290823E-01 a      2541     1    21     2    16
  7.8667383563953378E-02 a      2542     1    21     2    17
  4.7421059759569735E-02 a      2543     1    21     2    18
  1.1994491526214017E-01 a      2544     1    21     2    19
  1.6814607973263157E-01 a      2545     1    21     2    20
 -1.6092454790684559E-02 a      2546     1    21     2    21
  1.7651990691818889E-01 a      2547     1    21     2    22
 -4.5347996648451971E-01 a      2548     1    21     2    23
 -4.2128394808696901E-01 a      2549     1    21     2    24
  1.5960246055722185E-01 a      2550     1    21     2    25
  1.5331480159522038E-02 a      2551     1    22     2     1
  2.4100462777505473E-02 a      2552     1    22     2     2
  2.2095401729123365E-01 a      2553     1    22     2     3
  1.9328362261460783E-01 a      2554     1    22     2     4
 -1.2770724424938185E-01 a      2555     1    22     2     5
  5.3623049378258136E-01 a      2556     1    22     2     6
  3.5298853845163802E-01 a      2557     1    22     2     7
  4.7470963392434179E-01 a      2558     1    22     2     8
  1.2453158957773063E-01 a      2559     1    22     2     9
 -2.5560517692413542E-01 a      2560     1    22     2    10
  1.3556956544209828E-01 a      2561     1    22     2    11
 -6.0982694396413639E-01 a      2562     1    22     2    12
 -1.4747492151442668E-01 a      2563     1    22     2    13
  4.5106413250675015E-01 a      2564     1    22     2    14
 -4.3671408331884237E-01 a      2565     1    22     2    15
 -4.7672643690570138E-01 a      2566     1    22     2    16
  5.5165226919465189E-02 a      2567     1    22     2    17
  2.6714760662569692E-01 a      2568     1    22     2    18
  4.2463363244609770E-01 a      2569     1    22     2    19
 -5.0284290090486816E-01 a      2570     1    22     2    20
 -3.6661331133016301E-01 a      2571     1    22     2    21
  2.3694809789144042E-01 a      2572     1    22     2    22
  5.7677892715474899E-01 a      2573     1    22     2    23
  7.7033411316560663E-02 a      2574     1    22     2    24
 -1.4046229890972231E-01 a      2575     1    22     2    25
  1.5484618941292597E-01 a      2576     1    23     2     1
  5.0956323267062198E-01 a      2577     1    23     2     2
  5.8431621376739873E-01 a      2578     1    23     2     3
  4.6349021659338553E-02 a      2579     1    23     2     4
  5.1098893675442147E-01 a      2580     1    23     2     5
 -3.9364452092622382E-01 a      2581     1    23     2     6
  3.3378306949913061E-02 a      2582     1    23     2     7
  3.1542674324148878E-01 a      2583     1    23     2     8
 -1.1267388585275191E-01 a      2584     1    23     2     9
 -3.6144638629581016E-01 a      2585     1    23     2    10
  4.9139088708712364E-01 a      2586     1    23     2    11
  2.9038631967034090E-01 a      2587     1    23     2    12
  4.9145901972738426E-01 a      2588     1    23     2    13
  4.5583267460474142E-02 a      2589     1    23     2    14
  4.3659370465111522E-02 a      2590     1    23     2    15
  1.7157790183699212E-01 a      2591     1    23     2    16
  2.7782263522949473E-02 a      2592     1    23     2    17
 -3.1708320314926819E-01 a      2593     1    23     2    18
  4.9982225957801973E-01 a      2594     1    23     2    19
  3.1333913320145212E-01 a      2595     1    23     2    20
  1.2183025668903646E-01 a      2596     1    23     2    21
 -6.2939832266305218E-01 a      2597     1    23     2    22
 -4.4180411848854423E-01 a      2598     1    23     2    23
 -1.6796832428964184E-01 a      2599     1    23     2    24
 -6.5886974333468007E-01 a      2600     1    23     2    25
 -3.5901814419696987E-01 a      2601     1    24     2     1
 -5.4418616549417015E-02 a      2602     1    24     2     2
 -4.2379184929866626E-01 a      2603     1    24     2     3
 -4.3846910106320702E-01 a      2604     1    24     2     4
  1.1014854461210673E-01 a      2605     1    24     2     5
  2.8230195227956967E-01 a      2606     1    24     2     6
 -1.6135372890979754E-01 a      2607     1    24     2     7
 -2.7155524184998364E-01 a      2608     1    24     2     8
 -2.1960679633549973E-01 a      2609     1    24     2     9
  1.6262000640947705E-01 a      2610     1    24     2    10
 -5.9356450401262133E-02 a      2611     1    24     2    11
  1.3606203871368364E-01 a      2612     1    24     2    12
  2.3112220216077117E-01 a      2613     1    24     2    13
 -1.2819975649851520E-01 a      2614     1    24     2    14
 -1.8465311022984623E-01 a      2615     1    24     2    15
 -1.8983792310405789E-01 a      2616     1    24     2    16
 -6.0130443148780555E-01 a      2617     1    24     2    17
  8.5777997894467772E-02 a      2618     1    24     2    18
 -4.0317659318275030E-02 a      2619     1    24     2    19
  4.5140593402078388E-01 a      2620     1    24     2    20
  2.9238277918102545E-01 a      2621     1    24     2    21
  6.6411528441531698E-02 a      2622     1    24     2    22
 -4.6925386433271327E-01 a      2623     1    24     2    23
 -3.0036533780604069E-01 a      2624     1    24     2    24
  2.9120348245250949E-01 a      2625     1    24     2    25
  4.4391603597964752E-01 a      2626     1    25     2     1
  9.6752849558243759E-02 a      2627     1    25     2     2
 -2.7340318799171692E-01 a      2628     1    25     2     3
