################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5075533879313122E-01 a      1561     0    63     1    11
 -2.0077344085225060E-02 a      1562     0    63     1    12
 -5.6588604446294002E-02 a      1563     0    63     1    13
 -7.6320084456800746E-02 a      1564     0    63     1    14
 -4.8807152996339483E-02 a      1565     0    63     1    15
 -1.6204613257899439E-01 a      1566     0    63     1    16
  4.9452224190774434E-02 a      1567     0    63     1    17
  3.0123025252173054E-02 a      1568     0    63     1    18
 -1.1507500934039186E-01 a      1569     0    63     1    19
 -2.3117393462761687E-01 a      1570     0    63     1    20
 -1.0220896726414953E-02 a      1571     0    63     1    21
 -7.2590017112109217E-02 a      1572     0    63     1    22
  1.3172667827396958E-01 a      1573     0    63     1    23
 -4.1169941925942269E-02 a      1574     0    63     1    24
  2.5457731603725070E-01 a      1575     0    63     1    25
  1.2007107274814098E-02 a      1576     0    64     1     1
 -5.7755878188853081E-03 a      1577     0    64     1     2
 -6.1156647627066012E-02 a      1578     0    64     1     3
 -7.6560904584591916E-02 a      1579     0    64     1     4
  4.3595754012883660E-02 a      1580     0    64     1     5
 -3.3486825051965780E-01 a      1581     0    64     1     6
 -7.2968084434033409E-02 a      1582     0    64     1     7
  9.5900907016036846E-02 a      1583     0    64     1     8
 -1.0391830843590637E-01 a      1584     0    64     1     9
 -6.8083863742660206E-02 a      1585     0    64     1    10
  2.8201963433991506E-02 a      1586     0    64     1    11
  3.1094605131326055E-02 a      1587     0    64     1    12
  8.9185851638720684E-02 a      1588     0    64     1    13
  7.7002121367945806E-02 a      1589     0    64     1    14
  3.1968898503316245E-02 a      1590     0    64     1    15
 -5.3912778461919650E-02 a      1591     0    64     1    16
 -2.2109892980381587E-02 a      1592     0    64     1    17
 -1.2637238710407603E-01 a      1593     0    64     1    18
  9.7225313348848180E-02 a      1594     0    64     1    19
  2.2166797508998792E-03 a      1595     0    64     1    20
 -1.0869124484981629E-01 a      1596     0    64     1    21
  6.6970861884534966E-02 a      1597     0    64     1    22
 -1.3062222983530494E-01 a      1598     0    64     1    23
  1.2132687447702391E-01 a      1599     0    64     1    24
  5.4930076326580486E-02 a      1600     0    64     1    25
  2.7286045134459147E-02 a      1601     0    65     1     1
  1.0690434434060589E-01 a      1602     0    65     1     2
 -1.0336616852764201E-01 a      1603     0    65     1     3
 -1.6618676473243121E-01 a      1604     0    65     1     4
 -9.0714393715256178E-02 a      1605     0    65     1     5
  1.0757503432890266E-01 a      1606     0    65     1     6
 -2.6054798442833697E-02 a      1607     0    65     1     7
  9.4857875816641346E-02 a      1608     0    65     1     8
  1.0616030718807190E-01 a      1609     0    65     1     9
 -9.3048764680752516E-02 a      1610     0    65     1    10
 -3.8286125993913438E-03 a      1611     0    65     1    11
 -1.2145273790983639E-01 a      1612     0    65     1    12
 -1.7142908611995239E-01 a      1613     0    65     1    13
 -1.6692726162431354E-01 a      1614     0    65     1    14
  6.7043416280905196E-02 a      1615     0    65     1    15
 -2.2608828047702777E-02 a      1616     0    65     1    16
 -1.0267255097890150E-02 a      1617     0    65     1    17
 -8.9259988631280845E-02 a      1618     0    65     1    18
 -4.8763348760218879E-02 a      1619     0    65     1    19
 -9.1301646542018652E-02 a      1620     0    65     1    20
  3.8088409075063161E-02 a      1621     0    65     1    21
  6.0541594575424261E-02 a      1622     0    65     1    22
 -2.2482606506834782E-01 a      1623     0    65     1    23
  6.3473634939564760E-02 a      1624     0    65     1    24
 -1.1178102160234607E-01 a      1625     0    65     1    25
 -5.1516555456488332E-02 a      1626     0    66     1     1
 -6.3484261437607881E-02 a      1627     0    66     1     2
 -3.9669172338493833E-02 a      1628     0    66     1     3
 -3.0606799064135218E-02 a      1629     0    66     1     4
  9.6057037343647400E-02 a      1630     0    66     1     5
  1.5245082615244886E-02 a      1631     0    66     1     6
  3.7358297569170546E-03 a      1632     0    66     1     7
  1.5740754546054550E-01 a      1633     0    66     1     8
 -9.4524681007059977E-02 a      1634     0    66     1     9
 -7.7104009644804822E-02 a      1635     0    66     1    10
  4.9374270297606958E-02 a      1636     0    66     1    11
 -1.2148992574994325E-01 a      1637     0    66     1    12
 -2.4113693029007544E-01 a      1638     0    66     1    13
 -1.6853297654174432E-01 a      1639     0    66     1    14
  1.5346575347009814E-01 a      1640     0    66     1    15
  7.7434515091973896E-02 a      1641     0    66     1    16
  1.8767565099474864E-01 a      1642     0    66     1    17
 -1.8652169918614947E-01 a      1643     0    66     1    18
 -7.7305270622821484E-02 a      1644     0    66     1    19
  1.8771628242270810E-02 a      1645     0    66     1    20
  4.9027114996793096E-02 a      1646     0    66     1    21
 -5.3773562091010148E-02 a      1647     0    66     1    22
  5.7446548548290385E-02 a      1648     0    66     1    23
  1.3977387143667480E-01 a      1649     0    66     1    24
  9.9167100887249796E-02 a      1650     0    66     1    25
 -3.3451415106068728E-02 a      1651     0    67     1     1
  2.4348793996935431E-02 a      1652     0    67     1     2
  5.4566207776963763E-02 a      1653     0    67     1     3
  1.5418190827802068E-02 a      1654     0    67     1     4
 -9.8358940353635238E-02 a      1655     0    67     1     5
  1.3514008473966735E-01 a      1656     0    67     1     6
 -7.2776163297915572E-02 a      1657     0    67     1     7
 -7.1931239857484217E-02 a      1658     0    67     1     8
  1.7614804565098664E-02 a      1659     0    67     1     9
  7.5879292271462229E-02 a      1660     0    67     1    10
 -2.3933796534277126E-02 a      1661     0    67     1    11
  7.1569557335129541E-02 a      1662     0    67     1    12
 -7.6326137519053582E-03 a      1663     0    67     1    13
 -6.9494000819120008E-02 a      1664     0    67     1    14
 -5.9148460087649055E-02 a      1665     0    67     1    15
  4.0174771636222115E-02 a      1666     0    67     1    16
 -5.9702718428278602E-02 a      1667     0    67     1    17
  6.7637576621492793E-02 a      1668     0    67     1    18
  2.1305168607372475E-02 a      1669     0    67     1    19
  5.8516767036279303E-02 a      1670     0    67     1    20
  4.9207669769213869E-02 a      1671     0    67     1    21
 -3.0113225084556435E-02 a      1672     0    67     1    22
  1.6778527316739435E-02 a      1673     0    67     1    23
 -6.5070241728017814E-02 a      1674     0    67     1    24
  1.0407070451211407E-01 a      1675     0    67     1    25
  1.0390516413600599E-01 a      1676     0    68     1     1
  3.3377458607493596E-02 a      1677     0    68     1     2
 -1.5498058139341339E-01 a      1678     0    68     1     3
 -6.7818260263276975E-02 a      1679     0    68     1     4
 -2.2141442336575189E-02 a      1680     0    68     1     5
  2.2850995215106415E-01 a      1681     0    68     1     6
  5.5821650704053087E-02 a      1682     0    68     1     7
 -1.5998630864692533E-02 a      1683     0    68     1     8
 -5.7689034124526251E-02 a      1684     0    68     1     9
  5.2177714887513688E-02 a      1685     0    68     1    10
 -8.6955259890440784E-03 a      1686     0    68     1    11
 -6.2478657654116712E-02 a      1687     0    68     1    12
 -5.5481064525080850E-02 a      1688     0    68     1    13
 -6.0613381809456537E-03 a      1689     0    68     1    14
  6.7394702471966675E-02 a      1690     0    68     1    15
 -1.2662133779345001E-02 a      1691     0    68     1    16
  1.3215306098733073E-01 a      1692     0    68     1    17
 -3.5802961262061901E-02 a      1693     0    68     1    18
 -1.5236819850973637E-01 a      1694     0    68     1    19
 -1.8927491749558692E-01 a      1695     0    68     1    20
 -5.0535549126146329E-02 a      1696     0    68     1    21
 -9.1505292273508496E-02 a      1697     0    68     1    22
  3.1287757439531017E-01 a      1698     0    68     1    23
  1.0758483681909548E-01 a      1699     0    68     1    24
 -1.0929783060159695E-01 a      1700     0    68     1    25
 -1.5278092678884253E-02 a      1701     0    69     1     1
 -2.5938690997633539E-02 a      1702     0    69     1     2
 -7.6520879835458383E-02 a      1703     0    69     1     3
 -7.9113120692718419E-03 a      1704     0    69     1     4
  3.3045029206749663E-02 a      1705     0    69     1     5
 -2.0691026726285065E-02 a      1706     0    69     1     6
 -4.6708963049614652E-02 a      1707     0    69     1     7
  7.8321529164317311E-02 a      1708     0    69     1     8
 -5.8812314447960937E-02 a      1709     0    69     1     9
  1.9309253742177453E-02 a      1710     0    69     1    10
  5.5513606310578847E-02 a      1711     0    69     1    11
 -1.8033541770304062E-01 a      1712     0    69     1    12
 -3.8102645504035075E-02 a      1713     0    69     1    13
 -5.7824243550735573E-02 a      1714     0    69     1    14
  1.2805972484806313E-01 a      1715     0    69     1    15
 -8.8114626546327471E-02 a      1716     0    69     1    16
  1.4070757540152823E-01 a      1717     0    69     1    17
 -4.7907007780686447E-02 a      1718     0    69     1    18
 -1.9957465883120258E-02 a      1719     0    69     1    19
  8.9015329390859030E-02 a      1720     0    69     1    20
  3.8461080560295971E-02 a      1721     0    69     1    21
 -3.2645388168952301E-02 a      1722     0    69     1    22
  1.2518534966663133E-01 a      1723     0    69     1    23
 -1.6861091163169137E-01 a      1724     0    69     1    24
 -2.0630911420894751E-02 a      1725     0    69     1    25
 -9.2280522966509335E-02 a      1726     0    70     1     1
  2.5703055709248142E-02 a      1727     0    70     1     2
  1.4138775512037730E-01 a      1728     0    70     1     3
  6.2120326865690849E-02 a      1729     0    70     1     4
 -3.1348494713253224E-03 a      1730     0    70     1     5
  4.8384178954370832E-02 a      1731     0    70     1     6
 -1.5167656617455832E-01 a      1732     0    70     1     7
 -3.4697278348119399E-02 a      1733     0    70     1     8
 -1.2708324553571568E-01 a      1734     0    70     1     9
  1.3969011420856656E-01 a      1735     0    70     1    10
  5.7161322113123379E-02 a      1736     0    70     1    11
  1.8767761546363473E-01 a      1737     0    70     1    12
 -2.7102007942120376E-01 a      1738     0    70     1    13
  1.2119161184605384E-01 a      1739     0    70     1    14
 -5.1504455210732832E-02 a      1740     0    70     1    15
  1.1579881822247931E-01 a      1741     0    70     1    16
 -8.5446996407960801E-02 a      1742     0    70     1    17
  1.2177500308791327E-01 a      1743     0    70     1    18
  5.3248999208103838E-02 a      1744     0    70     1    19
 -1.0591079219823010E-01 a      1745     0    70     1    20
  2.8521447655467876E-02 a      1746     0    70     1    21
  9.9071794326985665E-02 a      1747     0    70     1    22
 -2.3298216612171720E-02 a      1748     0    70     1    23
 -1.5034822881391147E-01 a      1749     0    70     1    24
  1.0712282550524553E-01 a      1750     0    70     1    25
 -1.5901877152988353E-01 a      1751     0    71     1     1
  6.1038355179769153E-02 a      1752     0    71     1     2
 -8.2371636645636737E-02 a      1753     0    71     1     3
  2.1886837293923361E-02 a      1754     0    71     1     4
  3.7726635899037506E-02 a      1755     0    71     1     5
  1.1528679025151108E-01 a      1756     0    71     1     6
  4.3333051341485386E-02 a      1757     0    71     1     7
 -9.4900403021600674E-02 a      1758     0    71     1     8
 -1.2247670613370999E-01 a      1759     0    71     1     9
  2.9646133486679471E-01 a      1760     0    71     1    10
 -8.1593977964517519E-02 a      1761     0    71     1    11
 -1.0391696620611802E-01 a      1762     0    71     1    12
  7.7262359763977634E-02 a      1763     0    71     1    13
 -7.6525707663016793E-03 a      1764     0    71     1    14
  1.3791436881548438E-01 a      1765     0    71     1    15
 -8.8781322219160949E-02 a      1766     0    71     1    16
 -2.7296591343936458E-02 a      1767     0    71     1    17
  3.3230215898866329E-02 a      1768     0    71     1    18
 -7.5799888232401941E-02 a      1769     0    71     1    19
 -5.6273824641555968E-02 a      1770     0    71     1    20
  1.3702302687088891E-01 a      1771     0    71     1    21
 -1.1572753446058738E-01 a      1772     0    71     1    22
 -4.2500266073314086E-02 a      1773     0    71     1    23
 -1.8882579801432345E-01 a      1774     0    71     1    24
 -1.1495493750536220E-01 a      1775     0    71     1    25
  1.2703551300242771E-01 a      1776     0    72     1     1
 -4.6298709076795141E-01 a      1777     0    72     1     2
 -4.8071213360490410E-02 a      1778     0    72     1     3
 -2.1265319009877043E-01 a      1779     0    72     1     4
 -1.6998548672332273E-01 a      1780     0    72     1     5
  1.6047516897440084E-03 a      1781     0    72     1     6
  1.6481456200034414E-01 a      1782     0    72     1     7
  3.7774644867813778E-01 a      1783     0    72     1     8
 -3.6921765246951996E-02 a      1784     0    72     1     9
 -2.9998189552056409E-01 a      1785     0    72     1    10
 -4.9113183932773856E-02 a      1786     0    72     1    11
 -3.1007578650784667E-01 a      1787     0    72     1    12
  1.3206827558607859E-01 a      1788     0    72     1    13
  1.9098952836714059E-01 a      1789     0    72     1    14
 -4.6322791969628441E-01 a      1790     0    72     1    15
 -3.5787598771332016E-02 a      1791     0    72     1    16
  1.4096880594914776E-01 a      1792     0    72     1    17
  1.2768045875418280E-01 a      1793     0    72     1    18
  4.3316770717296460E-01 a      1794     0    72     1    19
  9.4011561850291275E-02 a      1795     0    72     1    20
 -6.1277335511995455E-02 a      1796     0    72     1    21
  1.9811561844567427E-01 a      1797     0    72     1    22
  3.7765532294074811E-02 a      1798     0    72     1    23
  2.4302758916291776E-02 a      1799     0    72     1    24
 -8.4634057203637605E-02 a      1800     0    72     1    25
  3.1930147810232415E-02 a      1801     0    73     1     1
 -4.2434897883498766E-02 a      1802     0    73     1     2
  8.0968985225039800E-02 a      1803     0    73     1     3
  4.2020144625272877E-02 a      1804     0    73     1     4
 -5.2723871579371341E-02 a      1805     0    73     1     5
  5.0267503291412746E-02 a      1806     0    73     1     6
 -2.9172062536546781E-02 a      1807     0    73     1     7
 -1.2574718088892312E-01 a      1808     0    73     1     8
  6.6532013261744072E-02 a      1809     0    73     1     9
  4.6132231781869731E-02 a      1810     0    73     1    10
  1.0350581869660548E-02 a      1811     0    73     1    11
  7.9648126526274191E-03 a      1812     0    73     1    12
 -1.8245327243610840E-01 a      1813     0    73     1    13
 -7.9189612763679848E-02 a      1814     0    73     1    14
 -8.8116581372701272E-02 a      1815     0    73     1    15
 -1.0368342120514913E-01 a      1816     0    73     1    16
  9.4746239914232686E-02 a      1817     0    73     1    17
 -8.9936287237157228E-02 a      1818     0    73     1    18
  5.1738341439821603E-02 a      1819     0    73     1    19
  2.3156010071062019E-02 a      1820     0    73     1    20
  9.2358646637141703E-02 a      1821     0    73     1    21
  8.6568408777471059E-02 a      1822     0    73     1    22
 -1.7738714353069265E-01 a      1823     0    73     1    23
 -1.1202290961430159E-01 a      1824     0    73     1    24
  4.8532853376718206E-02 a      1825     0    73     1    25
 -5.6126230009365410E-02 a      1826     0    74     1     1
  1.3346451687794617E-01 a      1827     0    74     1     2
  4.0190200565286723E-02 a      1828     0    74     1     3
  6.2719037561783791E-02 a      1829     0    74     1     4
 -2.0338983982355077E-01 a      1830     0    74     1     5
 -2.8098438824072144E-02 a      1831     0    74     1     6
  4.5849994173579713E-03 a      1832     0    74     1     7
 -1.8407625378157631E-02 a      1833     0    74     1     8
  1.8165606437109760E-01 a      1834     0    74     1     9
 -2.6797930984504048E-01 a      1835     0    74     1    10
  5.7373138964012131E-02 a      1836     0    74     1    11
  1.0005990173638814E-01 a      1837     0    74     1    12
  1.5493606721875486E-01 a      1838     0    74     1    13
  5.3952381341075058E-02 a      1839     0    74     1    14
 -3.1769380296237043E-01 a      1840     0    74     1    15
  6.2178540639266982E-03 a      1841     0    74     1    16
  1.3262191728694783E-01 a      1842     0    74     1    17
 -1.0303848235631353E-01 a      1843     0    74     1    18
  1.4173253064679758E-02 a      1844     0    74     1    19
  5.0527135930503566E-03 a      1845     0    74     1    20
 -3.9027158780539944E-02 a      1846     0    74     1    21
 -8.6752194301729826E-02 a      1847     0    74     1    22
 -6.5052239977505505E-02 a      1848     0    74     1    23
 -1.2214076835475737E-01 a      1849     0    74     1    24
  2.4475898001529806E-01 a      1850     0    74     1    25
 -3.6712109027554035E-02 a      1851     0    75     1     1
  5.4596511510167062E-02 a      1852     0    75     1     2
  1.0716018050724825E-01 a      1853     0    75     1     3
 -1.7587472519357245E-01 a      1854     0    75     1     4
 -4.8379094604458474E-02 a      1855     0    75     1     5
 -1.0506377314063270E-01 a      1856     0    75     1     6
 -2.4394074732318105E-01 a      1857     0    75     1     7
 -3.4526614822029213E-02 a      1858     0    75     1     8
 -2.6275344976651543E-01 a      1859     0    75     1     9
  3.7078024453078423E-02 a      1860     0    75     1    10
  1.1607923010792265E-01 a      1861     0    75     1    11
  1.3933287576354353E-01 a      1862     0    75     1    12
 -9.9635395864266271E-02 a      1863     0    75     1    13
 -1.4223079629463459E-01 a      1864     0    75     1    14
  1.7845775310219844E-01 a      1865     0    75     1    15
  7.2699346379431859E-02 a      1866     0    75     1    16
 -8.9465928847033790E-02 a      1867     0    75     1    17
 -7.8030538432238034E-02 a      1868     0    75     1    18
  1.4917733057316127E-01 a      1869     0    75     1    19
 -1.0093152792711282E-01 a      1870     0    75     1    20
  1.6113771240999897E-01 a      1871     0    75     1    21
 -4.5387178728044174E-02 a      1872     0    75     1    22
 -1.4868757571229414E-02 a      1873     0    75     1    23
 -3.9702057393429108E-02 a      1874     0    75     1    24
  1.6491345975950193E-02 a      1875     0    75     1    25
 -3.9116249088237888E-02 a      1876     0    76     1     1
  1.4649352001313487E-02 a      1877     0    76     1     2
  6.3005902142453996E-02 a      1878     0    76     1     3
  2.8998559926876250E-03 a      1879     0    76     1     4
 -1.0142389275593292E-01 a      1880     0    76     1     5
 -1.6985542593571913E-02 a      1881     0    76     1     6
 -4.8395057925465924E-02 a      1882     0    76     1     7
 -1.0455696203169873E-01 a      1883     0    76     1     8
 -9.8739074502794816E-03 a      1884     0    76     1     9
 -1.1323338668529599E-01 a      1885     0    76     1    10
  2.0651875453957892E-02 a      1886     0    76     1    11
  1.9708954156944294E-01 a      1887     0    76     1    12
 -3.3725919105282623E-02 a      1888     0    76     1    13
 -3.5840613575818456E-02 a      1889     0    76     1    14
 -2.7385703741389517E-01 a      1890     0    76     1    15
  6.0115799503245880E-02 a      1891     0    76     1    16
 -3.4638296278547795E-02 a      1892     0    76     1    17
  9.0444621984796428E-02 a      1893     0    76     1    18
  5.6822263213830694E-02 a      1894     0    76     1    19
  9.8472757273178280E-02 a      1895     0    76     1    20
 -5.4441225945082529E-02 a      1896     0    76     1    21
 -6.9518213465181111E-02 a      1897     0    76     1    22
  5.3187046677007979E-02 a      1898     0    76     1    23
  5.7084715330653957E-02 a      1899     0    76     1    24
  8.7455418403305733E-03 a      1900     0    76     1    25
 -9.3192612812661918E-02 a      1901     0    77     1     1
  9.7433608852832004E-02 a      1902     0    77     1     2
 -1.2585678161589431E-01 a      1903     0    77     1     3
 -8.4909229112608731E-02 a      1904     0    77     1     4
  1.0786231392560588E-01 a      1905     0    77     1     5
  9.8205350687048162E-03 a      1906     0    77     1     6
  1.5893512671547899E-01 a      1907     0    77     1     7
 -3.7257339552653770E-02 a      1908     0    77     1     8
 -1.3247126660428552E-02 a      1909     0    77     1     9
 -6.8181109460321271E-02 a      1910     0    77     1    10
 -1.4270837395373023E-01 a      1911     0    77     1    11
  4.7665842013450394E-02 a      1912     0    77     1    12
 -2.4097775875361022E-01 a      1913     0    77     1    13
 -1.7127282828021135E-02 a      1914     0    77     1    14
  8.5234548806322280E-02 a      1915     0    77     1    15
  8.9648174133920885E-02 a      1916     0    77     1    16
 -7.3712384864203603E-02 a      1917     0    77     1    17
 -8.5768356736137502E-02 a      1918     0    77     1    18
  6.2890380992613723E-02 a      1919     0    77     1    19
  1.0538832597468083E-01 a      1920     0    77     1    20
 -1.0001680582252077E-01 a      1921     0    77     1    21
  6.5443072670162167E-02 a      1922     0    77     1    22
  7.8706618090324657E-02 a      1923     0    77     1    23
 -7.5441992114171783E-02 a      1924     0    77     1    24
  9.5954881606557518E-02 a      1925     0    77     1    25
 -1.4997403437842068E-02 a      1926     0    78     1     1
  4.3482904488841137E-02 a      1927     0    78     1     2
 -1.4682301996823735E-01 a      1928     0    78     1     3
  2.5757285191750245E-02 a      1929     0    78     1     4
  1.7076431377147025E-01 a      1930     0    78     1     5
  9.0586851893665971E-02 a      1931     0    78     1     6
  2.3869884917327058E-01 a      1932     0    78     1     7
 -4.5947861538818108E-02 a      1933     0    78     1     8
  1.6809128177131832E-01 a      1934     0    78     1     9
  9.0731881055215985E-02 a      1935     0    78     1    10
 -1.0453245763112740E-01 a      1936     0    78     1    11
 -1.1669913605006357E-01 a      1937     0    78     1    12
  2.0804010782886875E-01 a      1938     0    78     1    13
  7.9116225810261578E-02 a      1939     0    78     1    14
  2.5769185303767279E-02 a      1940     0    78     1    15
  5.7532094171597187E-02 a      1941     0    78     1    16
 -1.2054610678027702E-01 a      1942     0    78     1    17
  8.6761159558719270E-02 a      1943     0    78     1    18
 -4.8494081073179859E-02 a      1944     0    78     1    19
  1.1829195621725591E-01 a      1945     0    78     1    20
 -2.5192686950588964E-02 a      1946     0    78     1    21
 -2.8213044300636328E-02 a      1947     0    78     1    22
 -3.2663588902154053E-02 a      1948     0    78     1    23
  1.6799384091867139E-01 a      1949     0    78     1    24
  3.9942213573652262E-02 a      1950     0    78     1    25
  5.5530989663342342E-03 a      1951     0    79     1     1
 -2.9507918505569736E-02 a      1952     0    79     1     2
 -8.4118983096759282E-03 a      1953     0    79     1     3
  2.9218919650522767E-02 a      1954     0    79     1     4
  2.2053785519137153E-02 a      1955     0    79     1     5
 -1.4579938205330023E-01 a      1956     0    79     1     6
 -8.4943699715747070E-02 a      1957     0    79     1     7
  3.5545586892033326E-02 a      1958     0    79     1     8
  4.5195154010040817E-02 a      1959     0    79     1     9
  5.9820670378301917E-02 a      1960     0    79     1    10
  9.2015095084038240E-02 a      1961     0    79     1    11
  4.6548866588586271E-02 a      1962     0    79     1    12
 -1.5427816003363162E-01 a      1963     0    79     1    13
  2.3392118804595852E-02 a      1964     0    79     1    14
  5.5474930519504570E-02 a      1965     0    79     1    15
 -1.4927187135962763E-01 a      1966     0    79     1    16
 -9.8705035960684946E-04 a      1967     0    79     1    17
  1.4835396946896812E-01 a      1968     0    79     1    18
 -8.8224895815078350E-02 a      1969     0    79     1    19
  1.5249526885705080E-02 a      1970     0    79     1    20
 -1.9134910889448453E-01 a      1971     0    79     1    21
 -5.9571251460030734E-02 a      1972     0    79     1    22
 -6.7661460101627977E-02 a      1973     0    79     1    23
 -8.9305844014982899E-02 a      1974     0    79     1    24
  1.7835136226353190E-01 a      1975     0    79     1    25
 -1.6286583606949306E-01 a      1976     0    80     1     1
  1.0205805066696437E-01 a      1977     0    80     1     2
  4.4924592381604997E-02 a      1978     0    80     1     3
  6.2529362015725634E-02 a      1979     0    80     1     4
  6.4592671415270267E-02 a      1980     0    80     1     5
  4.2694591288375286E-02 a      1981     0    80     1     6
  4.9634627871980024E-02 a      1982     0    80     1     7
 -1.5428561870953569E-01 a      1983     0    80     1     8
 -2.6364033122692431E-02 a      1984     0    80     1     9
  2.1487876769534150E-01 a      1985     0    80     1    10
  1.3498458398693886E-01 a      1986     0    80     1    11
 -4.0028473550609824E-02 a      1987     0    80     1    12
  1.0797705343312745E-01 a      1988     0    80     1    13
  2.2067804513930064E-01 a      1989     0    80     1    14
  1.2040203769361682E-01 a      1990     0    80     1    15
  1.3013259270230870E-01 a      1991     0    80     1    16
  6.9448549989846245E-02 a      1992     0    80     1    17
  1.5700229046443234E-02 a      1993     0    80     1    18
 -5.4927391443899860E-02 a      1994     0    80     1    19
  1.3194759090035979E-01 a      1995     0    80     1    20
  3.9913390596326093E-02 a      1996     0    80     1    21
 -5.4589253153041757E-02 a      1997     0    80     1    22
 -1.2988915469324558E-01 a      1998     0    80     1    23
 -2.0496456798633203E-01 a      1999     0    80     1    24
 -6.0753532705437083E-02 a      2000     0    80     1    25
 -1.3256202042697376E+00 b      2001     1     1
  1.3042092841313528E+00 b      2002     1     2
  2.3637260386192491E-01 b      2003     1     3
 -1.2399044134807544E+00 b      2004     1     4
 -9.4578774777755670E-02 b      2005     1     5
  8.0376748200694992E-01 b      2006     1     6
  9.6810282921768376E-01 b      2007     1     7
  6.4299442524821149E-01 b      2008     1     8
  8.3402009955823786E-01 b      2009     1     9
  7.2389780835657525E-01 b      2010     1    10
 -6.5033695712304462E-01 b      2011     1    11
  5.9232019437957595E-01 b      2012     1    12
  1.4990148961820953E+00 b      2013     1    13
 -1.7111626697406566E+00 b      2014     1    14
  9.5472739276620122E-01 b      2015     1    15
  2.8189746490470113E-01 b      2016     1    16
  4.2125486021329939E-01 b      2017     1    17
 -6.0060853938111236E-01 b      2018     1    18
  3.1615107322052094E-01 b      2019     1    19
 -9.1633122984460502E-01 b      2020     1    20
  1.5454118002364110E+00 b      2021     1    21
 -1.2637605333003039E+00 b      2022     1    22
  1.2564490608654839E+00 b      2023     1    23
  1.2808973807326027E+00 b      2024     1    24
 -1.4754492076360832E+00 b      2025     1    25
 -4.5003613964985512E-01 a      2026     1     1     2     1
  4.2788793576543971E-02 a      2027     1     1     2     2
  4.0849428485428102E-01 a      2028     1     1     2     3
  1.7276327076677558E-01 a      2029     1     1     2     4
  2.4129068586213984E-01 a      2030     1     1     2     5
 -3.9676842837759257E-01 a      2031     1     1     2     6
  4.4835820328623521E-01 a      2032     1     1     2     7
 -4.2036440391430568E-01 a      2033     1     1     2     8
 -2.0945316942199582E-01 a      2034     1     1     2     9
  2.9441813780527692E-01 a      2035     1     1     2    10
  1.1570678642453735E-02 a      2036     1     1     2    11
  4.8882637932847156E-01 a      2037     1     1     2    12
 -6.1183928777445085E-01 a      2038     1     1     2    13
 -3.2999389866764241E-02 a      2039     1     1     2    14
  2.3106324130902864E-01 a      2040     1     1     2    15
 -1.2667129997023652E-01 a      2041     1     1     2    16
  5.9407002676145337E-01 a      2042     1     1     2    17
 -3.3464469445129019E-01 a      2043     1     1     2    18
 -5.3998616596973449E-02 a      2044     1     1     2    19
  2.3015135314611740E-01 a      2045     1     1     2    20
  2.2074784000041231E-01 a      2046     1     1     2    21
  3.7088891402547020E-01 a      2047     1     1     2    22
 -4.4497288999744400E-01 a      2048     1     1     2    23
  6.8490169824930924E-01 a      2049     1     1     2    24
  1.4482595101396820E-01 a      2050     1     1     2    25
 -4.1672474533813936E-01 a      2051     1     2     2     1
  3.3061245985765159E-01 a      2052     1     2     2     2
  1.7204422415298129E-01 a      2053     1     2     2     3
 -4.0753941316618990E-02 a      2054     1     2     2     4
 -6.2737190090518025E-01 a      2055     1     2     2     5
 -4.1557358083671020E-01 a      2056     1     2     2     6
  3.1876285006721250E-01 a      2057     1     2     2     7
  3.5023310330229274E-01 a      2058     1     2     2     8
  5.5305912763921117E-01 a      2059     1     2     2     9
 -6.6233325260952747E-01 a      2060     1     2     2    10
  3.3249898798932437E-01 a      2061     1     2     2    11
  1.7083176782104384E-01 a      2062     1     2     2    12
  1.2135335087216473E-01 a      2063     1     2     2    13
  6.5735177428065428E-01 a      2064     1     2     2    14
  2.5525015492219777E-01 a      2065     1     2     2    15
  2.0939719858899017E-01 a      2066     1     2     2    16
 -6.1037119781188642E-01 a      2067     1     2     2    17
 -4.9172687071186705E-01 a      2068     1     2     2    18
  5.3109963963633444E-01 a      2069     1     2     2    19
  1.1164518409858132E-01 a      2070     1     2     2    20
  1.5890972396477485E-01 a      2071     1     2     2    21
  2.7572506925610291E-01 a      2072     1     2     2    22
  4.3995877352859286E-02 a      2073     1     2     2    23
 -1.4273996075908424E-01 a      2074     1     2     2    24
 -2.8629170301297163E-01 a      2075     1     2     2    25
 -3.6865568630853152E-01 a      2076     1     3     2     1
  8.6318517438982348E-02 a      2077     1     3     2     2
  2.9921251175209435E-01 a      2078     1     3     2     3
  6.3574239731511950E-01 a      2079     1     3     2     4
  6.0500544130814193E-01 a      2080     1     3     2     5
 -2.8749443765135185E-01 a      2081     1     3     2     6
 -5.3150927604353845E-02 a      2082     1     3     2     7
 -6.8053315213097987E-01 a      2083     1     3     2     8
