################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.2803291025258926E-02 a      1586     0    64     1    11
  5.9999486221426951E-02 a      1587     0    64     1    12
 -7.9618487609178067E-03 a      1588     0    64     1    13
  1.7662023096407880E-03 a      1589     0    64     1    14
  1.1221999489400658E-01 a      1590     0    64     1    15
 -7.6210305905337630E-02 a      1591     0    64     1    16
  1.5834185904809675E-01 a      1592     0    64     1    17
 -1.3411264170750548E-01 a      1593     0    64     1    18
  9.4633581205424838E-03 a      1594     0    64     1    19
 -1.0380744417166385E-01 a      1595     0    64     1    20
 -5.9998194050409293E-02 a      1596     0    64     1    21
  3.6673529067221083E-04 a      1597     0    64     1    22
  1.0273249655320909E-02 a      1598     0    64     1    23
  3.3352994380393117E-02 a      1599     0    64     1    24
  3.3466543888479500E-02 a      1600     0    64     1    25
  4.2646277598126503E-03 a      1601     0    65     1     1
 -5.3236534558036529E-02 a      1602     0    65     1     2
 -1.3107884350268431E-01 a      1603     0    65     1     3
  1.5587101093430489E-01 a      1604     0    65     1     4
 -5.1596510223699751E-02 a      1605     0    65     1     5
 -1.5862685257482600E-01 a      1606     0    65     1     6
  4.9636731995317079E-01 a      1607     0    65     1     7
 -6.1163058263736199E-02 a      1608     0    65     1     8
  1.9486504547803424E-01 a      1609     0    65     1     9
 -2.3894849223087711E-02 a      1610     0    65     1    10
  4.9325724172565387E-02 a      1611     0    65     1    11
 -2.5480450949032445E-02 a      1612     0    65     1    12
 -2.0063752786278588E-01 a      1613     0    65     1    13
  9.1347994903689986E-02 a      1614     0    65     1    14
 -1.7525909651836116E-01 a      1615     0    65     1    15
  1.2299704511371939E-01 a      1616     0    65     1    16
  5.0340027568344402E-02 a      1617     0    65     1    17
  2.2804740233108189E-01 a      1618     0    65     1    18
 -4.0433380257741403E-02 a      1619     0    65     1    19
 -1.8595914450738915E-01 a      1620     0    65     1    20
 -1.9709385749117698E-02 a      1621     0    65     1    21
  1.3602841752439451E-01 a      1622     0    65     1    22
  5.8406874194344628E-02 a      1623     0    65     1    23
  7.2574975888887214E-02 a      1624     0    65     1    24
  4.6982937164055205E-01 a      1625     0    65     1    25
  1.3715372055588096E-01 a      1626     0    66     1     1
 -7.2085145685199983E-02 a      1627     0    66     1     2
  3.3334854410407247E-02 a      1628     0    66     1     3
 -5.7242020221519863E-03 a      1629     0    66     1     4
 -8.6165086353736115E-03 a      1630     0    66     1     5
 -2.8734490014832031E-01 a      1631     0    66     1     6
 -1.1794052970379518E-01 a      1632     0    66     1     7
 -2.0628050987762689E-01 a      1633     0    66     1     8
  2.5197636064965362E-01 a      1634     0    66     1     9
  1.5876594231281976E-01 a      1635     0    66     1    10
  5.2009004550726767E-02 a      1636     0    66     1    11
  9.9453113272816557E-02 a      1637     0    66     1    12
 -2.3221663657549946E-01 a      1638     0    66     1    13
  1.0661310603460937E-01 a      1639     0    66     1    14
  1.2106634075126793E-01 a      1640     0    66     1    15
 -2.2286206145335070E-02 a      1641     0    66     1    16
  6.8601068608470650E-02 a      1642     0    66     1    17
 -5.4237932566382201E-02 a      1643     0    66     1    18
 -2.9501394269866121E-01 a      1644     0    66     1    19
 -2.6936183654486145E-01 a      1645     0    66     1    20
 -1.2317924904430134E-01 a      1646     0    66     1    21
  2.2757178179755458E-01 a      1647     0    66     1    22
 -2.4754975342903457E-01 a      1648     0    66     1    23
  4.9646941099592340E-03 a      1649     0    66     1    24
  1.7992728373531780E-01 a      1650     0    66     1    25
  1.3888689298257834E-01 a      1651     0    67     1     1
 -9.5000432369641424E-02 a      1652     0    67     1     2
  7.8141008294699388E-02 a      1653     0    67     1     3
  8.9126288096636308E-02 a      1654     0    67     1     4
  1.4660275188524360E-01 a      1655     0    67     1     5
 -1.5435121210601238E-01 a      1656     0    67     1     6
  7.9496639819060487E-03 a      1657     0    67     1     7
  1.1996164382505047E-01 a      1658     0    67     1     8
  2.3437014973155684E-01 a      1659     0    67     1     9
 -1.0497242398876114E-01 a      1660     0    67     1    10
 -7.7163191694669703E-02 a      1661     0    67     1    11
 -6.5292971096261060E-02 a      1662     0    67     1    12
 -1.0130584670938142E-01 a      1663     0    67     1    13
 -2.5413160507746652E-01 a      1664     0    67     1    14
  1.9559478068443675E-01 a      1665     0    67     1    15
  9.1077838418202727E-03 a      1666     0    67     1    16
 -4.7855424082399685E-02 a      1667     0    67     1    17
  1.4554248870058761E-01 a      1668     0    67     1    18
 -1.0839950426100435E-01 a      1669     0    67     1    19
  2.3035982785342143E-01 a      1670     0    67     1    20
  5.4543202739739123E-02 a      1671     0    67     1    21
  9.7049297875976145E-02 a      1672     0    67     1    22
 -1.8136772993882905E-01 a      1673     0    67     1    23
  3.3623999973189274E-02 a      1674     0    67     1    24
 -7.8944871275299269E-02 a      1675     0    67     1    25
 -1.0462630920675964E-01 a      1676     0    68     1     1
  1.8022236199192720E-01 a      1677     0    68     1     2
 -4.9459377112429259E-02 a      1678     0    68     1     3
 -4.5696896242065778E-02 a      1679     0    68     1     4
 -3.7815826161200605E-02 a      1680     0    68     1     5
 -4.3488679717206019E-02 a      1681     0    68     1     6
  1.2246242185467685E-01 a      1682     0    68     1     7
 -1.0273383196852658E-01 a      1683     0    68     1     8
 -1.2162970920296159E-02 a      1684     0    68     1     9
 -4.4267555743144747E-02 a      1685     0    68     1    10
  7.6789887756305159E-02 a      1686     0    68     1    11
 -4.4120030793594937E-02 a      1687     0    68     1    12
 -2.1480028266833295E-01 a      1688     0    68     1    13
  1.3687246676781459E-01 a      1689     0    68     1    14
 -7.6200324714161466E-02 a      1690     0    68     1    15
 -1.1251943948381360E-01 a      1691     0    68     1    16
  1.6791535901458543E-02 a      1692     0    68     1    17
  4.6028417389182355E-02 a      1693     0    68     1    18
 -1.1682804847877741E-01 a      1694     0    68     1    19
  2.2373186306382947E-02 a      1695     0    68     1    20
  5.6313136745337359E-03 a      1696     0    68     1    21
 -1.4431637183422644E-01 a      1697     0    68     1    22
 -3.0392861550283784E-01 a      1698     0    68     1    23
  1.1851528184357966E-01 a      1699     0    68     1    24
 -4.1929996526343716E-02 a      1700     0    68     1    25
  2.9266842180079916E-03 a      1701     0    69     1     1
 -5.2438662990218418E-02 a      1702     0    69     1     2
 -2.5136456254853005E-02 a      1703     0    69     1     3
 -4.5381629579674475E-02 a      1704     0    69     1     4
  4.8227649124400973E-02 a      1705     0    69     1     5
 -2.2256453092201981E-02 a      1706     0    69     1     6
  1.0916497386440112E-01 a      1707     0    69     1     7
 -4.6939957127598714E-02 a      1708     0    69     1     8
  6.7036950421065833E-02 a      1709     0    69     1     9
  1.0207976892840138E-01 a      1710     0    69     1    10
  2.1772763884811169E-02 a      1711     0    69     1    11
 -9.5204537302344735E-03 a      1712     0    69     1    12
  6.7386947624348700E-02 a      1713     0    69     1    13
  1.3650818854173130E-02 a      1714     0    69     1    14
 -2.2687243217021768E-02 a      1715     0    69     1    15
 -1.2676030486863301E-02 a      1716     0    69     1    16
 -4.4611964102630103E-02 a      1717     0    69     1    17
 -3.4480732947383898E-03 a      1718     0    69     1    18
  3.3597021463103717E-04 a      1719     0    69     1    19
 -7.8715518726165987E-02 a      1720     0    69     1    20
 -2.4752185343501504E-02 a      1721     0    69     1    21
 -3.5594494057019220E-02 a      1722     0    69     1    22
  4.4443140387064095E-02 a      1723     0    69     1    23
 -4.1099912051773867E-03 a      1724     0    69     1    24
  1.0316507313227279E-01 a      1725     0    69     1    25
 -2.8325686463355646E-03 a      1726     0    70     1     1
 -5.2788029242323641E-02 a      1727     0    70     1     2
 -3.5437132003692022E-02 a      1728     0    70     1     3
 -1.0527050458411449E-01 a      1729     0    70     1     4
 -2.6982832764764715E-02 a      1730     0    70     1     5
 -2.7025038436619811E-02 a      1731     0    70     1     6
 -1.1735164072335651E-01 a      1732     0    70     1     7
  1.9327841491332501E-02 a      1733     0    70     1     8
 -4.8426200361005298E-02 a      1734     0    70     1     9
 -2.7447397538379565E-02 a      1735     0    70     1    10
 -3.9047021641254037E-02 a      1736     0    70     1    11
  9.4213293871687170E-02 a      1737     0    70     1    12
 -4.8829638400280137E-02 a      1738     0    70     1    13
 -8.6655609337334655E-02 a      1739     0    70     1    14
  8.8087437259725579E-02 a      1740     0    70     1    15
 -4.9009647384474957E-03 a      1741     0    70     1    16
  4.6027722841472440E-02 a      1742     0    70     1    17
 -5.8570208323222520E-03 a      1743     0    70     1    18
 -9.2036986795359654E-02 a      1744     0    70     1    19
  1.0432406514706045E-01 a      1745     0    70     1    20
  2.0677614955387717E-02 a      1746     0    70     1    21
  8.3143557320536757E-02 a      1747     0    70     1    22
 -9.4472728045360999E-02 a      1748     0    70     1    23
  6.2391300453053467E-02 a      1749     0    70     1    24
 -1.0528044803158285E-01 a      1750     0    70     1    25
 -6.3356077255850740E-02 a      1751     0    71     1     1
 -8.3787325166619075E-02 a      1752     0    71     1     2
  2.4135652208249932E-02 a      1753     0    71     1     3
 -2.8572189977497808E-01 a      1754     0    71     1     4
  8.1133953888816557E-02 a      1755     0    71     1     5
  9.3575130027970105E-02 a      1756     0    71     1     6
  3.6106170685094975E-03 a      1757     0    71     1     7
 -1.4443013317163542E-01 a      1758     0    71     1     8
 -2.2031509802787613E-04 a      1759     0    71     1     9
  5.9812392276111723E-03 a      1760     0    71     1    10
  6.5440521506772820E-01 a      1761     0    71     1    11
 -1.5326626846930191E-01 a      1762     0    71     1    12
  1.0845056288273434E-01 a      1763     0    71     1    13
 -3.9591411214291883E-01 a      1764     0    71     1    14
 -4.8017889561137853E-02 a      1765     0    71     1    15
  4.0341377823150798E-01 a      1766     0    71     1    16
 -4.4081413965404888E-02 a      1767     0    71     1    17
 -3.2251395123650484E-01 a      1768     0    71     1    18
  6.3173964606280126E-03 a      1769     0    71     1    19
 -1.2981035456269593E-01 a      1770     0    71     1    20
  1.1378100669182348E-03 a      1771     0    71     1    21
  2.7980937409368989E-01 a      1772     0    71     1    22
  8.8051330815541964E-02 a      1773     0    71     1    23
 -2.1199048478215540E-01 a      1774     0    71     1    24
  7.2233246478515603E-02 a      1775     0    71     1    25
  1.7939453725835097E-01 a      1776     0    72     1     1
 -1.6242813234948250E-01 a      1777     0    72     1     2
  1.5663318045334648E-01 a      1778     0    72     1     3
 -4.3551176020804661E-01 a      1779     0    72     1     4
  1.5307879352375112E-01 a      1780     0    72     1     5
  8.6599523251835425E-02 a      1781     0    72     1     6
 -4.2803800790898106E-01 a      1782     0    72     1     7
  2.3048019803098556E-02 a      1783     0    72     1     8
 -2.3130196447705451E-01 a      1784     0    72     1     9
  5.6670542860726614E-01 a      1785     0    72     1    10
 -1.2676054130239070E-01 a      1786     0    72     1    11
  9.6260775572880264E-01 a      1787     0    72     1    12
 -4.2611078458536644E-01 a      1788     0    72     1    13
  8.0602843835635363E-01 a      1789     0    72     1    14
  4.6179215029033877E-01 a      1790     0    72     1    15
 -1.1657896712013310E-02 a      1791     0    72     1    16
  1.1064405887149686E-01 a      1792     0    72     1    17
  6.9532010506255915E-01 a      1793     0    72     1    18
  5.6999158441874254E-01 a      1794     0    72     1    19
  8.2405656795048177E-01 a      1795     0    72     1    20
  8.7573295023578676E-02 a      1796     0    72     1    21
 -1.0376706963739233E+00 a      1797     0    72     1    22
  1.5214786169898855E-02 a      1798     0    72     1    23
  6.3137911352037579E-01 a      1799     0    72     1    24
 -8.4467540231633143E-01 a      1800     0    72     1    25
 -1.3899044479948650E-02 a      1801     0    73     1     1
  5.0345239190385103E-02 a      1802     0    73     1     2
  8.1861560264148939E-02 a      1803     0    73     1     3
  1.0368821063630802E-01 a      1804     0    73     1     4
  1.8421854345428611E-02 a      1805     0    73     1     5
  1.9821284075563955E-01 a      1806     0    73     1     6
  1.0670966139347847E-01 a      1807     0    73     1     7
  3.7631031198850050E-03 a      1808     0    73     1     8
 -4.3562735126707781E-02 a      1809     0    73     1     9
  5.9640456837673494E-02 a      1810     0    73     1    10
  2.4764103110243108E-01 a      1811     0    73     1    11
 -1.0697297156178122E-01 a      1812     0    73     1    12
  1.0163625401015214E-01 a      1813     0    73     1    13
 -1.6319102224826489E-02 a      1814     0    73     1    14
  3.1999651351112220E-02 a      1815     0    73     1    15
 -8.4976599401245419E-03 a      1816     0    73     1    16
 -2.6135492203487706E-02 a      1817     0    73     1    17
 -5.5009558617157110E-02 a      1818     0    73     1    18
  1.3535281218886236E-01 a      1819     0    73     1    19
  4.5048955892737962E-02 a      1820     0    73     1    20
 -1.4691935693147529E-02 a      1821     0    73     1    21
 -8.5079554592466369E-02 a      1822     0    73     1    22
  2.8601168755987349E-02 a      1823     0    73     1    23
 -1.2868081101025583E-01 a      1824     0    73     1    24
 -3.3030530119426062E-02 a      1825     0    73     1    25
 -3.8175983774471275E-02 a      1826     0    74     1     1
  6.8482690303669838E-03 a      1827     0    74     1     2
 -1.3786125577300659E-01 a      1828     0    74     1     3
 -1.1266821880215476E-01 a      1829     0    74     1     4
  5.8905772814663157E-04 a      1830     0    74     1     5
 -3.2224391785404830E-02 a      1831     0    74     1     6
 -9.4788570217042969E-02 a      1832     0    74     1     7
  1.2639768924706571E-01 a      1833     0    74     1     8
  1.4436633722528439E-01 a      1834     0    74     1     9
 -1.0878883653818676E-01 a      1835     0    74     1    10
 -1.6129115140834378E-02 a      1836     0    74     1    11
 -3.9362171700389373E-02 a      1837     0    74     1    12
 -9.5636968195946706E-02 a      1838     0    74     1    13
 -1.7729742474006882E-02 a      1839     0    74     1    14
 -7.4847211681033241E-02 a      1840     0    74     1    15
  1.4516836449363713E-01 a      1841     0    74     1    16
 -1.4971923197124928E-01 a      1842     0    74     1    17
  1.5033394425114865E-01 a      1843     0    74     1    18
  6.6969447532289630E-02 a      1844     0    74     1    19
  6.8426779747798400E-02 a      1845     0    74     1    20
  8.1072183790384153E-02 a      1846     0    74     1    21
  1.8711943136082027E-01 a      1847     0    74     1    22
  1.1939123315456322E-02 a      1848     0    74     1    23
 -3.3907359392286389E-02 a      1849     0    74     1    24
 -1.2710767860447381E-01 a      1850     0    74     1    25
 -7.6467934410159991E-02 a      1851     0    75     1     1
  8.3366181445216070E-02 a      1852     0    75     1     2
 -1.0824980261606481E-02 a      1853     0    75     1     3
  1.3447187998509195E-04 a      1854     0    75     1     4
 -2.0686599920885654E-01 a      1855     0    75     1     5
 -7.8994382205826788E-02 a      1856     0    75     1     6
  1.6710099693185110E-01 a      1857     0    75     1     7
 -2.3459194533447036E-02 a      1858     0    75     1     8
 -1.3717355492904365E-01 a      1859     0    75     1     9
  2.0514211761567910E-02 a      1860     0    75     1    10
 -3.0541640137319519E-02 a      1861     0    75     1    11
 -4.1301904941786000E-01 a      1862     0    75     1    12
  9.6123814645262803E-02 a      1863     0    75     1    13
 -9.3053708735770332E-02 a      1864     0    75     1    14
  6.7218067031087597E-02 a      1865     0    75     1    15
 -1.2331918811656364E-01 a      1866     0    75     1    16
 -2.3623544928821322E-01 a      1867     0    75     1    17
 -3.1236551396856371E-01 a      1868     0    75     1    18
 -8.3049526842007282E-02 a      1869     0    75     1    19
 -1.6856977479095939E-01 a      1870     0    75     1    20
 -1.1010830626867792E-01 a      1871     0    75     1    21
  2.3952647715157843E-01 a      1872     0    75     1    22
  7.6859300686700225E-03 a      1873     0    75     1    23
 -1.8731110489687836E-01 a      1874     0    75     1    24
  1.2497914840270914E-01 a      1875     0    75     1    25
 -2.9318603200431999E-02 a      1876     0    76     1     1
  6.6918603279127659E-02 a      1877     0    76     1     2
 -7.9363886896940475E-02 a      1878     0    76     1     3
  6.4669434307932566E-02 a      1879     0    76     1     4
 -9.2499111996744973E-02 a      1880     0    76     1     5
 -5.3068871267728343E-02 a      1881     0    76     1     6
  8.1145343014394536E-02 a      1882     0    76     1     7
  2.1714738404341558E-01 a      1883     0    76     1     8
 -1.3306489839495259E-01 a      1884     0    76     1     9
  5.3726087300999925E-02 a      1885     0    76     1    10
 -2.6144189299863724E-01 a      1886     0    76     1    11
  8.6236654279041189E-02 a      1887     0    76     1    12
  3.1647336323599083E-02 a      1888     0    76     1    13
  7.6815036073742293E-02 a      1889     0    76     1    14
 -7.0789259067362137E-02 a      1890     0    76     1    15
 -6.3857467155776240E-02 a      1891     0    76     1    16
  1.2565419726436190E-02 a      1892     0    76     1    17
  3.9462764792499695E-02 a      1893     0    76     1    18
  2.2499726814570728E-01 a      1894     0    76     1    19
  5.6414887843428095E-02 a      1895     0    76     1    20
  6.8025821440898110E-02 a      1896     0    76     1    21
  1.8586008089308914E-01 a      1897     0    76     1    22
  2.3337668427172120E-01 a      1898     0    76     1    23
 -1.2649669987753315E-01 a      1899     0    76     1    24
 -1.4339799215771734E-01 a      1900     0    76     1    25
 -7.7915385740847914E-02 a      1901     0    77     1     1
 -2.1587248523316227E-03 a      1902     0    77     1     2
  7.8554958248637036E-02 a      1903     0    77     1     3
  7.0728755668281271E-03 a      1904     0    77     1     4
  2.3580816038614168E-02 a      1905     0    77     1     5
  1.7589600093010149E-02 a      1906     0    77     1     6
 -1.1365105292817736E-01 a      1907     0    77     1     7
 -1.0108252948410217E-01 a      1908     0    77     1     8
 -4.5074228662810994E-02 a      1909     0    77     1     9
  7.7642413356817624E-02 a      1910     0    77     1    10
  1.0837267094035237E-01 a      1911     0    77     1    11
 -1.5966229583488833E-01 a      1912     0    77     1    12
  5.8524058270671642E-02 a      1913     0    77     1    13
 -1.6600890440531934E-02 a      1914     0    77     1    14
  1.6752215000719448E-01 a      1915     0    77     1    15
 -7.0177906531428526E-03 a      1916     0    77     1    16
 -1.3923436913408008E-01 a      1917     0    77     1    17
 -1.4389107588919456E-01 a      1918     0    77     1    18
 -7.1176056527196815E-02 a      1919     0    77     1    19
 -3.4772096570392763E-02 a      1920     0    77     1    20
 -7.0166986297209674E-02 a      1921     0    77     1    21
 -3.3795873787830333E-02 a      1922     0    77     1    22
  1.3658923434316291E-02 a      1923     0    77     1    23
 -4.7508895284228227E-02 a      1924     0    77     1    24
  2.5425934805549746E-02 a      1925     0    77     1    25
  3.5146460262082256E-02 a      1926     0    78     1     1
 -2.7355597822718031E-02 a      1927     0    78     1     2
 -2.3762270468340074E-02 a      1928     0    78     1     3
 -4.6356854395123478E-02 a      1929     0    78     1     4
  2.8863469762062520E-02 a      1930     0    78     1     5
  8.6132276181551171E-02 a      1931     0    78     1     6
  8.7021552356290569E-02 a      1932     0    78     1     7
  1.9079183618132649E-02 a      1933     0    78     1     8
  5.8974140914572143E-03 a      1934     0    78     1     9
  7.3738331797274723E-02 a      1935     0    78     1    10
  3.4839862741575356E-02 a      1936     0    78     1    11
  6.6832138849228645E-02 a      1937     0    78     1    12
 -1.0043193067174385E-02 a      1938     0    78     1    13
 -1.3827317522868461E-02 a      1939     0    78     1    14
  7.5864858948628796E-03 a      1940     0    78     1    15
 -2.4688038619643901E-02 a      1941     0    78     1    16
  6.4606955116333048E-02 a      1942     0    78     1    17
  4.2974699530108497E-02 a      1943     0    78     1    18
 -9.7055736020522920E-02 a      1944     0    78     1    19
  3.2335208306233598E-02 a      1945     0    78     1    20
 -3.0802751185597711E-02 a      1946     0    78     1    21
  1.3080709482118686E-02 a      1947     0    78     1    22
 -4.9090216240365012E-02 a      1948     0    78     1    23
  7.9206872965602720E-02 a      1949     0    78     1    24
 -3.4520612138281288E-02 a      1950     0    78     1    25
  4.2216249637191228E-02 a      1951     0    79     1     1
  1.1414629580126197E-01 a      1952     0    79     1     2
 -2.6770888753944823E-02 a      1953     0    79     1     3
  4.7893940321655393E-02 a      1954     0    79     1     4
 -7.6065244603674823E-02 a      1955     0    79     1     5
 -5.5310355178148946E-02 a      1956     0    79     1     6
 -6.4781472795352874E-02 a      1957     0    79     1     7
  3.3162401776185867E-02 a      1958     0    79     1     8
  4.6980618040242512E-02 a      1959     0    79     1     9
  3.5609982534558882E-02 a      1960     0    79     1    10
 -8.4264744667692973E-02 a      1961     0    79     1    11
  5.0523043808917405E-03 a      1962     0    79     1    12
 -6.8148359233908398E-02 a      1963     0    79     1    13
 -5.1838365509359004E-02 a      1964     0    79     1    14
 -9.2058893460386468E-02 a      1965     0    79     1    15
 -7.2922141339278393E-02 a      1966     0    79     1    16
 -1.7381279935016584E-02 a      1967     0    79     1    17
  7.7193027033964856E-02 a      1968     0    79     1    18
 -1.3441342859349739E-01 a      1969     0    79     1    19
  3.7352306319451542E-03 a      1970     0    79     1    20
  1.0015141500888589E-02 a      1971     0    79     1    21
  1.2612583345859466E-01 a      1972     0    79     1    22
 -1.9509080688378450E-02 a      1973     0    79     1    23
 -5.7362398352542580E-02 a      1974     0    79     1    24
 -5.1272975119056576E-02 a      1975     0    79     1    25
  6.2586883283743636E-02 a      1976     0    80     1     1
 -6.2911246832158416E-02 a      1977     0    80     1     2
  4.1463061406052229E-02 a      1978     0    80     1     3
 -4.1571875493396492E-02 a      1979     0    80     1     4
  1.5006310235378665E-02 a      1980     0    80     1     5
  8.0403961803565422E-04 a      1981     0    80     1     6
  2.3547696280166744E-02 a      1982     0    80     1     7
 -1.9818160229129127E-02 a      1983     0    80     1     8
  5.3779126106955330E-02 a      1984     0    80     1     9
 -5.4216531075514697E-02 a      1985     0    80     1    10
 -5.1359840209733117E-02 a      1986     0    80     1    11
  1.5066112547339546E-03 a      1987     0    80     1    12
  3.0812130529339666E-02 a      1988     0    80     1    13
 -3.2008803273034903E-02 a      1989     0    80     1    14
 -2.8644197276651204E-03 a      1990     0    80     1    15
  3.1452318776043597E-02 a      1991     0    80     1    16
  1.7948255712201756E-02 a      1992     0    80     1    17
 -8.1247930781495781E-02 a      1993     0    80     1    18
  3.5585559169426212E-02 a      1994     0    80     1    19
 -4.3943803456952799E-02 a      1995     0    80     1    20
  1.0151774848173310E-02 a      1996     0    80     1    21
  1.5101664926232080E-02 a      1997     0    80     1    22
  1.1474912836156050E-01 a      1998     0    80     1    23
 -4.1495422631029788E-02 a      1999     0    80     1    24
 -3.2971657690470682E-02 a      2000     0    80     1    25
 -2.7519803088088129E-01 b      2001     1     1
  1.0162067018387795E+00 b      2002     1     2
  7.8441483423892136E-02 b      2003     1     3
  1.0015133958382032E+00 b      2004     1     4
  1.1994971919766093E+00 b      2005     1     5
 -1.1539614498813975E+00 b      2006     1     6
  8.0290473222936243E-01 b      2007     1     7
  1.2726445368626807E-01 b      2008     1     8
  5.1406485808214464E-01 b      2009     1     9
  5.4206987728241762E-01 b      2010     1    10
  3.2695032609237318E-01 b      2011     1    11
 -7.3515638614354006E-01 b      2012     1    12
  1.3650464069330253E-02 b      2013     1    13
 -1.2014784915660672E+00 b      2014     1    14
 -6.6707014662986241E-01 b      2015     1    15
  1.9493764075185230E-01 b      2016     1    16
 -2.3010694981253143E-02 b      2017     1    17
  1.2985505191438665E-01 b      2018     1    18
  9.8614377384913576E-01 b      2019     1    19
 -2.8387402844642406E-01 b      2020     1    20
 -1.0565225779225502E+00 b      2021     1    21
  9.3153475289742538E-01 b      2022     1    22
 -4.4642265313090279E-01 b      2023     1    23
 -6.4423885840519529E-02 b      2024     1    24
  2.6233050304591610E-01 b      2025     1    25
  3.6738797456326194E-01 a      2026     1     1     2     1
 -1.6141594627712358E-01 a      2027     1     1     2     2
  4.4330308424682424E-01 a      2028     1     1     2     3
  2.3606115432839933E-01 a      2029     1     1     2     4
 -4.8028204794066576E-01 a      2030     1     1     2     5
  2.7307644157768651E-02 a      2031     1     1     2     6
  2.6256060009300353E-01 a      2032     1     1     2     7
 -2.7638085576504207E-01 a      2033     1     1     2     8
  2.4587462483088454E-01 a      2034     1     1     2     9
  7.7164635448614638E-01 a      2035     1     1     2    10
 -2.7649890679931383E-01 a      2036     1     1     2    11
 -6.2623658682568406E-01 a      2037     1     1     2    12
 -7.2030672859738887E-01 a      2038     1     1     2    13
  9.6195090577205918E-04 a      2039     1     1     2    14
  1.2768310787646669E-01 a      2040     1     1     2    15
  7.3964632900174576E-01 a      2041     1     1     2    16
  4.4574794442860680E-02 a      2042     1     1     2    17
  6.7530423766674064E-02 a      2043     1     1     2    18
 -7.0351332909992237E-01 a      2044     1     1     2    19
  3.6865392235801503E-01 a      2045     1     1     2    20
 -2.5334119908387270E-01 a      2046     1     1     2    21
  6.2677598387538142E-02 a      2047     1     1     2    22
 -6.6171720143058743E-01 a      2048     1     1     2    23
 -4.1802043052760068E-01 a      2049     1     1     2    24
 -5.5793026495559880E-02 a      2050     1     1     2    25
  3.5071691771095032E-01 a      2051     1     2     2     1
  1.9052096128824230E-02 a      2052     1     2     2     2
 -5.6288767184163579E-01 a      2053     1     2     2     3
  6.7720807891109402E-01 a      2054     1     2     2     4
 -3.9110552701253837E-01 a      2055     1     2     2     5
 -3.8149645037368490E-01 a      2056     1     2     2     6
 -1.9845662220270435E-01 a      2057     1     2     2     7
  2.3020244431677966E-01 a      2058     1     2     2     8
  7.7394351359808211E-01 a      2059     1     2     2     9
 -3.5614496047397040E-02 a      2060     1     2     2    10
 -4.2022674408945843E-01 a      2061     1     2     2    11
  1.5010176031476230E-01 a      2062     1     2     2    12
 -2.1003548705522157E-01 a      2063     1     2     2    13
 -1.1365951104592163E-01 a      2064     1     2     2    14
 -7.7651148503030051E-02 a      2065     1     2     2    15
 -7.3148312853700492E-01 a      2066     1     2     2    16
 -3.1369479443939259E-02 a      2067     1     2     2    17
 -1.0061080332405024E-02 a      2068     1     2     2    18
 -7.3217990213931028E-01 a      2069     1     2     2    19
  1.7029430413925281E-02 a      2070     1     2     2    20
 -2.1558470964873594E-01 a      2071     1     2     2    21
 -5.4754682599551030E-01 a      2072     1     2     2    22
 -5.4676697900001392E-01 a      2073     1     2     2    23
  2.4356597431776492E-01 a      2074     1     2     2    24
 -1.7848119849103708E-01 a      2075     1     2     2    25
  1.2721181619617755E-01 a      2076     1     3     2     1
  3.4275529420208106E-01 a      2077     1     3     2     2
 -1.4862572504347224E-01 a      2078     1     3     2     3
  1.5728793617330880E-01 a      2079     1     3     2     4
 -4.8712515017608393E-01 a      2080     1     3     2     5
 -1.2817315004836566E-01 a      2081     1     3     2     6
 -2.7480050010179413E-01 a      2082     1     3     2     7
 -1.5469935964937848E-01 a      2083     1     3     2     8
 -4.7791649372063644E-01 a      2084     1     3     2     9
 -4.4365356946388257E-01 a      2085     1     3     2    10
  5.1702717410016752E-01 a      2086     1     3     2    11
 -7.7188421779930835E-02 a      2087     1     3     2    12
 -2.7516152137833683E-01 a      2088     1     3     2    13
  3.0982688338272901E-01 a      2089     1     3     2    14
 -1.1882573180841877E-01 a      2090     1     3     2    15
 -5.0590321289890172E-01 a      2091     1     3     2    16
  3.4946466593892539E-01 a      2092     1     3     2    17
 -2.1128366687601249E-01 a      2093     1     3     2    18
  1.3982680301788794E-01 a      2094     1     3     2    19
  3.4592770705790654E-01 a      2095     1     3     2    20
 -3.2961225532461519E-01 a      2096     1     3     2    21
 -4.5562226199255462E-01 a      2097     1     3     2    22
  6.9257312541347082E-01 a      2098     1     3     2    23
  6.2327806055326521E-02 a      2099     1     3     2    24
 -4.6954342302439939E-01 a      2100     1     3     2    25
  2.1558893622676698E-01 a      2101     1     4     2     1
  3.2345557105681072E-02 a      2102     1     4     2     2
 -2.9155424342992876E-02 a      2103     1     4     2     3
 -4.7035862489464081E-01 a      2104     1     4     2     4
 -3.9931275881646311E-01 a      2105     1     4     2     5
  1.4397738788158870E-01 a      2106     1     4     2     6
  7.9208435259545490E-02 a      2107     1     4     2     7
