      286455       57291
    146.5544     31.0000      6.0000      0.0000      0.0000     99.4407     31.0000      7.0000      0.0000      0.0000
     73.6253     31.0000      8.0000      0.0000      0.0000     54.6782     31.0000      9.0000      0.0000      0.0000
     41.3681     31.0000     10.0000      0.0000      0.0000    781.3524     31.0000     11.0000      0.0000      0.0000
    567.1638     31.0000     12.0000      0.0000      0.0000    510.5854     31.0000     13.0000      0.0000      0.0000
    389.2656     31.0000     14.0000      0.0000      0.0000    294.7925     31.0000     15.0000      0.0000      0.0000
    239.8183     31.0000     16.0000      0.0000      0.0000    192.0578     31.0000     17.0000      0.0000      0.0000
    154.3423     31.0000     18.0000      0.0000      0.0000   1292.8121     31.0000     19.0000      0.0000      0.0000
   1019.8835     31.0000     20.0000      0.0000      0.0000    833.7424     31.0000     21.0000      0.0000      0.0000
    796.8617     31.0000     22.0000      0.0000      0.0000    725.2514     31.0000     23.0000      0.0000      0.0000
    569.7645     31.0000     24.0000      0.0000      0.0000    618.8387     31.0000     25.0000      0.0000      0.0000
    483.7815     31.0000     26.0000      0.0000      0.0000    507.1316     31.0000     27.0000      0.0000      0.0000
    525.8162     31.0000     28.0000      0.0000      0.0000    401.9613     31.0000     29.0000      0.0000      0.0000
    405.4565     31.0000     30.0000      0.0000      0.0000    483.7516     31.0000     31.0000      0.0000      0.0000
     31.8170     32.0000      1.0000      0.0000      0.9118     20.4318     32.0000      2.0000      0.0000      0.0000
    527.9268     32.0000      3.0000      0.0000      0.0000    298.4220     32.0000      4.0000      0.0000      0.0000
    197.3448     32.0000      5.0000      0.0000      0.0000    131.0954     32.0000      6.0000      0.0000      0.0000
     90.3328     32.0000      7.0000      0.0000      0.0000     67.5932     32.0000      8.0000      0.0000      0.0000
     50.6412     32.0000      9.0000      0.0000      0.0000     38.5746     32.0000     10.0000      0.0000      0.0000
    630.1041     32.0000     11.0000      0.0000      0.0000    477.3744     32.0000     12.0000      0.0000      0.0000
    436.5060     32.0000     13.0000      0.0000      0.0000    339.8328     32.0000     14.0000      0.0000      0.0000
    261.8235     32.0000     15.0000      0.0000      0.0000    215.3101     32.0000     16.0000      0.0000      0.0000
    174.1969     32.0000     17.0000      0.0000      0.0000    141.2063     32.0000     18.0000      0.0000      0.0000
   1032.6651     32.0000     19.0000      0.0000      0.0000    843.3644     32.0000     20.0000      0.0000      0.0000
    694.7024     32.0000     21.0000      0.0000      0.0000    668.3786     32.0000     22.0000      0.0000      0.0000
    610.7639     32.0000     23.0000      0.0000      0.0000    479.9639     32.0000     24.0000      0.0000      0.0000
    524.1848     32.0000     25.0000      0.0000      0.0000    410.2106     32.0000     26.0000      0.0000      0.0000
    433.8508     32.0000     27.0000      0.0000      0.0000    447.9868     32.0000     28.0000      0.0000      0.0000
    342.4261     32.0000     29.0000      0.0000      0.0000    349.9885     32.0000     30.0000      0.0000      0.0000
    415.9530     32.0000     31.0000      0.0000      0.0000    363.5474     32.0000     32.0000      0.0000      0.0000
     27.7884     33.0000      1.0000      0.0000      0.9118     18.3284     33.0000      2.0000      0.0000      0.0000
    415.1532     33.0000      3.0000      0.0000      0.0000    245.4831     33.0000      4.0000      0.0000      0.0000
    166.9060     33.0000      5.0000      0.0000      0.0000    113.2616     33.0000      6.0000      0.0000      0.0000
     79.3086     33.0000      7.0000      0.0000      0.0000     60.0289     33.0000      8.0000      0.0000      0.0000
     45.4180     33.0000      9.0000      0.0000      0.0000     34.8686     33.0000     10.0000      0.0000      0.0000
    496.9338     33.0000     11.0000      0.0000      0.0000    389.4927     33.0000     12.0000      0.0000      0.0000
    361.1913     33.0000     13.0000      0.0000      0.0000    286.5909     33.0000     14.0000      0.0000      0.0000
